Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Market Capitalisation (Rs. Cr.)
523694,Apcotex Industries Limited,APCOTEXIND,APCOTEX INDUSTRIES LTD.,Active,A,2.0,INE116A01032,Rubber,2681.42
523696,Fortis Malar Hospitals Limited,FORTISMLR,Fortis Malar Hospitals Limited,Active,X,10.0,INE842B01015,Hospital,105.98
523704,Mastek Limited,MASTEK,MASTEK LTD.,Active,A,5.0,INE759A01021,Computers - Software & Consulting,6930.63
523708,"EIMCO Elecon India Ltd.,",EIMCOELECO,EIMCO ELECON (INDIA) LTD.,Active,T,10.0,INE158B01016,Industrial Products,435.08
523710,Sayaji Hotel Ltd,SAYAJIHOTL,SAYAJI HOTELS LTD.,Active,XT,10.0,INE318C01014,Hotels & Resorts,725.68
523712,JMG Corporation Ltd,JMGCORP,JMG CORPORATION LTD.,Active,P,2.5,INE745F01011,Plastic Products - Industrial,4.28
523716,Ashiana Housing Limited,ASHIANA,ASHIANA HOUSING LTD.-$,Active,B,2.0,INE365D01021,Residential- Commercial Projects,2118.69
523722,Svam Software Ltd,SVAMSOF,SVAM SOFTWARE LTD.,Active,XT,10.0,INE119B01018,Software Products,3.5
523732,Ecoboard Industries Ltd,ECOBOAR,ECOBOARD INDUSTRIES LTD.,Active,X,10.0,INE866A01016,Plywood Boards/ Laminates,44.21
523736,Dhunseri Ventures Limited,DVL,Dhunseri Ventures Ltd-$,Active,B,10.0,INE477B01010,Diversified,912.75
523752,TRANS INDIA HOUSE IMPEX LIMITED,TIHIL,Trans India House Impex Ltd,Active,XT,10.0,INE502D01011,Industrial Products,37.67
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B,10.0,INE215D01010,Industrial Products,352.82
523782,Mitshi India Limited,MITSHI,Mitshi India Ltd,Active,XT,10.0,INE844D01017,Trading & Distributors,19.58
523790,Shukra Jewellers Limited,SHUKJEW,SHUKRA JEWELLERS LTD.,Active,P,10.0,INE344E01016,Gems- Jewellery And Watches,6.38
523792,Mazda Ltd.,MAZDALTD,MAZDA LTD.-$,Active,T,10.0,INE885E01034,Industrial Products,371.84
523796,Viceroy Hotels Ltd.,VICEROY,VICEROY HOTELS LTD.,Active,Z,10.0,INE048C01017,Hotels & Resorts,9.63
523826,Sovereign Diamonds Ltd,SOVERDIA,SOVEREIGN DIAMONDS LTD.,Active,X,10.0,INE959D01013,Gems- Jewellery And Watches,13.18
523828,Menon Bearings Ltd,MENONBE,MENON BEARINGS LTD.-$,Active,B,1.0,INE071D01033,Auto Components & Equipments,779.8
523832,Mukat Pipes Limited,MUKATPIP,MUKAT PIPES LTD.-$,Active,X,5.0,INE862C01029,Iron & Steel Products,7.49
523836,"Gujarat Raffia Ind. Ltd.,",GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,T,10.0,INE610B01024,Packaging,16.19
523838,Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Active,T,2.0,INE059B01024,Civil Construction,308.57
523840,Innovative Tech Pack Ltd,INNOVTEC,INNOVATIVE TECH PACK LTD.,Active,X,1.0,INE965C01038,Packaging,48.01
523842,Super Tannery Limited,SUPTANERY,Super Tannery Limited,Active,X,1.0,INE460D01038,Leather And Leather Products,78.06
523844,CONSTRONICS INFRA LIMITED,CONSTRONIC,Constronics Infra Ltd,Active,XT,10.0,INE537B01011,Trading & Distributors,8.69
523850,Axtel Industries Ltd.,AXTEL,AXTEL INDUSTRIES LTD.,Active,X,10.0,INE767C01012,Industrial Products,736.9
523862,Pacheli Industrial Finance Limited,PIFL,Pacheli Industrial Finance Ltd,Active,XT,10.0,INE926B01016,Non Banking Financial Company (NBFC),2.33
523874,Precision Containeurs Limited.,PRECISION,PRECISION CONTAINEURS LTD.,Active,XT,10.0,INE191C01015,Trading & Distributors,3.31
523888,V R Woodart Ltd,VRWODAR,V R WOODART LTD.,Active,ZP,10.0,INE317D01014,Tyres & Rubber Products,11.91
523896,AVI PRODUCTS INDIA LIMITED,APIL,Avi Products India Ltd,Active,XT,10.0,INE316O01021,Trading & Distributors,7.5
524000,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,Active,A,2.0,INE511C01022,Non Banking Financial Company (NBFC),31965.04
524013,"Hindustan Flurocarbons Ltd.,",HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,Active,T,10.0,INE806J01013,Commodity Chemicals,30.75
524019,Kingfa Science & Technology (India) Ltd,KINGFA,Kingfa Science & Technology (India) Ltd-$,Active,B,10.0,INE473D01015,Plastic Products - Industrial,2971.36
524031,Patidar Buildcon Limited,PATIDAR,Patidar Buildcon Limited,Active,XT,10.0,INE637N01014,Residential- Commercial Projects,3.37
524037,Rama Phosphates Ltd.,RAMAPHO,RAMA PHOSPHATES LTD.,Active,B,10.0,INE809A01024,Fertilizers,441.46
524038,Venlon Enterprises Ltd.,VENLONENT,VENLON ENTERPRISES LTD.,Active,X,5.0,INE204D01022,Commodity Chemicals,22.78
524046,"Pet Plastics Ltd.,",PETPLST,PET PLASTICS LTD.,Active,XT,10.0,INE704F01018,Plastic Products - Industrial,6.18
524051,"Polyplex Corporation Ltd.,",POLYPLEX,POLYPLEX CORPORATION LTD.,Active,A,10.0,INE633B01018,Packaging,3461.02
524075,"Albert David Ltd.,",ALBERTDA,ALBERT DAVID LTD.-$,Active,B,10.0,INE155C01010,Pharmaceuticals,448.3
524080,"Haryana Leather Chemicals Ltd.,",HARLETH,HARYANA LEATHER CHEMICALS LTD.,Active,XT,10.0,INE681F01018,Commodity Chemicals,23.02
524091,CARYSIL LIMITED,CARYSIL,Carysil Ltd,Active,A,2.0,INE482D01024,Household Appliances,1722.52
524109,Kabra Extrusion Technik Ltd,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B,5.0,INE900B01029,Industrial Products,1467.93
524129,"Vinyl Chemicals (India) Ltd.,",VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B,1.0,INE250B01029,Trading - Chemicals,788.4
524136,"Pee Cee Cosma Sope Ltd.,",PCCOSMA,PEE CEE COSMA SOPE LTD.,Active,XT,10.0,INE417E01010,Household Products,79.67
524156,TCM Ltd.,TCMLMTD,TCM LTD.,Active,X,10.0,INE034F01010,Commodity Chemicals,29.42
524164,IOL Chemicals & Pharmaceuticals Ltd,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,Active,A,10.0,INE485C01011,Pharmaceuticals,2254.58
524174,Kesar Petroproducts Ltd,KESARPE,KESAR PETROPRODUCTS LTD.,Active,XT,1.0,INE133C01033,Commodity Chemicals,55.39
524200,"Vinati Organics Ltd.,",VINATIORGA,VINATI ORGANICS LTD.-$,Active,A,1.0,INE410B01037,Specialty Chemicals,18397.99
524202,"Lactose (India) Ltd.,",LACTOSE,LACTOSE (INDIA) LTD.,Active,XT,10.0,INE058I01013,Pharmaceuticals,87.95
524204,Teesta Agro Industries Ltd,TEEAI,TEESTA AGRO INDUSTRIES LTD.,Active,XT,10.0,INE757D01011,Fertilizers,56.76
524208,Aarti Industries Ltd,AARTIIND,AARTI INDUSTRIES LTD.,Active,A,5.0,INE769A01020,Specialty Chemicals,16644.37
524210,Pentokey Organy (India) Ltd.,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,Active,XT,10.0,INE702E01015,Commodity Chemicals,26.22
524212,Wanbury Limited,WANBURY,WANBURY LTD.,Active,T,10.0,INE107F01022,Pharmaceuticals,170.15
524218,Resonance Specialties Limited,RESONANCE,RESONANCE SPECIALTIES LTD.-$,Active,X,10.0,INE486D01017,Specialty Chemicals,95.82
524226,Gujarat Ambuja Exports Ltd.,GAEL,GUJARAT AMBUJA EXPORTS LTD.,Active,A,1.0,INE036B01030,Other Agricultural Products,5935.2
524230,Rashtriya Chemicals & Fertilizers Limited,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,Active,A,10.0,INE027A01015,Fertilizers,6736.11
524238,Gujarat Inject (Kerala) Ltd.,GUJINJEC,GUJARAT INJECT (KERALA) LTD.,Active,XT,10.0,INE659F01014,Pharmaceuticals,4.11
524280,"Kopran Ltd.,",KOPRAN,KOPRAN LTD.,Active,B,10.0,INE082A01010,Pharmaceuticals,1070.76
524288,"Aimco Pesticides Ltd.,",AIMCOPEST,AIMCO PESTICIDES LTD.,Active,X,10.0,INE008B01013,Pesticides & Agrochemicals,108.62
524314,Gujarat Terce Laboratories Ltd,GUJTERC,GUJARAT TERCE LABORATORIES LTD.,Active,XT,10.0,INE499G01013,Pharmaceuticals,14.56
524322,Kabra Drugs Ltd,KABRADG,KABRA DRUGS LTD.,Active,XT,10.0,INE323K01017,Pharmaceuticals,1.73
524324,Seya Industries Ltd,SEYAIND,SEYA INDUSTRIES LTD.,Active,T,10.0,INE573R01012,Specialty Chemicals,56.17
524330,Jayant Agro-Organics Limited.,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,Active,B,5.0,INE785A01026,Specialty Chemicals,617.1
524332,BCL INDUSTRIES LIMITED,BCLIL,BCL Industries Ltd-$,Active,B,10.0,INE412G01016,Edible Oil,1102.81
524336,"Shree Hari Chemicals Export Ltd.,",SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Active,X,10.0,INE065E01017,Commodity Chemicals,20.45
524342,"Indo Borax & Chemicals Ltd.,",INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,Active,T,1.0,INE803D01021,Commodity Chemicals,536.87
524348,Aarti Drugs Limited,AARTIDRUGS,AARTI DRUGS LTD.,Active,A,10.0,INE767A01016,Pharmaceuticals,4928.17
524370,Bodal Chemicals Ltd,BODALCHEM,BODAL CHEMICALS LTD.,Active,B,2.0,INE338D01028,Dyes And Pigments,943.04
524372,Orchid Pharma Limited,ORCHIDPHAR,Orchid Pharma Ltd,Active,T,10.0,INE191A01027,Pharmaceuticals,2803.75
524394,Vimta Labs Ltd.,VIMTALABS,VIMTA LABS LTD.-$,Active,B,2.0,INE579C01029,Healthcare Research- Analytics & Technology,1324.93
524396,Biofil Chemicals & Pharmaceuticals,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,Active,B,10.0,INE829A01014,Pharmaceuticals,76.36
524400,Ishita Drugs & Industries Ltd.,ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,Active,XT,10.0,INE806D01016,Pharmaceuticals,20.63
524404,Marksans Pharma Ltd.,MARKSANS,MARKSANS PHARMA LTD.,Active,A,1.0,INE750C01026,Pharmaceuticals,5016.52
524408,Universal Starch-Chem Allied Ltd.,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,Active,XT,10.0,INE113E01015,Other Agricultural Products,77.36
524412,Aarey Drugs & Pharmaceuticals Ltd,AREYDRG,AAREY DRUGS & PHARMACEUTICALS LTD.,Active,T,10.0,INE198H01019,Pharmaceuticals,123.6
524414,Norris Medicines Ltd.,NORRIS,NORRIS MEDICINES LTD.,Active,X,10.0,INE744C01029,Trading & Distributors,11.89
524434,Asian Petroproducts & Exports Ltd.,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD.,Active,XT,10.0,INE810M01019,Commodity Chemicals,13.86
524440,Camex  Ltd.,CAMEXLTD,CAMEX LTD.,Active,X,10.0,INE198C01010,Commodity Chemicals,28.33
524444,EVEXIA LIFECARE LIMITED,EVEXIA,Evexia Lifecare Ltd,Active,XT,1.0,INE313M01030,Edible Oil,112.95
524458,Indo Euro Indchem Limited,INDOEURO,INDO EURO INDCHEM LTD.,Active,XT,10.0,INE319N01019,Specialty Chemicals,11.5
524470,Syncom Formulations (India) Ltd.,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,Active,B,1.0,INE312C01025,Pharmaceuticals,824.38
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Active,X,10.0,INE249D01019,Trading & Distributors,405.67
524488,SVC INDUSTRIES LIMITED,SVCIND,SVC INDUSTRIES Ltd,Active,XT,10.0,INE038B01010,Diversified Commercial Services,43.55
524494,Ipca Laboratories Ltd.,IPCALAB,IPCA LABORATORIES LTD.,Active,A,1.0,INE571A01038,Pharmaceuticals,22646.52
524500,Kilitch Drugs (I) Ltd.,KILITCH,KILITCH DRUGS (INDIA) LTD.,Active,T,10.0,INE729D01010,Pharmaceuticals,292.01
524502,Raaj Medisafe India Limited,RAAJMEDI,RAAJ MEDISAFE INDIA LTD.,Active,P,10.0,INE548H01015,Packaging,37.2
524506,Coral Laboratories Ltd.,CORALAB,CORAL LABORATORIES LTD.,Active,X,10.0,INE683E01017,Pharmaceuticals,94.1
524514,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,Active,ZP,10.0,INE276N01011,Commodity Chemicals,12.91
524516,Bacil Pharma Ltd.,BACPHAR,BACIL PHARMA LTD.,Active,XT,10.0,INE711D01018,Pharmaceuticals,4.61
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Active,T,10.0,INE268B01013,Pharmaceuticals,157.39
524520,KMC Speciality Hospitals India Limited,KMCSHIL,KMC SPECIALITY HOSPITALS (INDIA) LTD.,Active,B,1.0,INE879K01018,Hospital,1426.99
524522,Laffans Petrochemicals Ltd.,LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,Active,X,10.0,INE919B01011,Trading - Chemicals,31.86
524534,Bhaskar Agrochemicals Ltd.,BHASKAGR,BHASKAR AGROCHEMICALS LTD.,Active,XT,10.0,INE972C01018,Pesticides & Agrochemicals,19.45
524542,Sukhjit Starch & Chemicals Ltd.,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD.-$,Active,B,10.0,INE450E01011,Other Agricultural Products,610.12
524546,Shaba Chemicals Ltd.,SHABCHM,SHABA CHEMICALS LTD.,Active,P,10.0,INE06DM01015,Pharmaceuticals,6.7
524558,Neuland Laboratories Limited.,NEULANDLAB,NEULAND LABORATORIES LTD.,Active,A,10.0,INE794A01010,Pharmaceuticals,4909.81
524564,Gayatri BioOrganics Ltd,GAYATRIBI,GAYATRI BIOORGANICS LTD.,Active,XT,10.0,INE052E01015,Commodity Chemicals,66.91
524570,Poddar Pigments Ltd.,PODARPIGQ,PODDAR PIGMENTS LTD.-$,Active,B,10.0,INE371C01013,Dyes And Pigments,359.04
524572,Pharmaids Pharmaceuticals Ltd.,PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,Active,XT,10.0,INE117D01018,Pharmaceuticals,86.59
524576,Vivid Global Industries Limited,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,Active,X,5.0,INE737C01023,Commodity Chemicals,18.25
524580,Priya Limited.,PRIYALT,PRIYA LTD.-$,Active,XT,10.0,INE686C01014,Trading & Distributors,3.53
524582,Tirupati Starch & Chemicals Ltd.,TIRUSTA,TIRUPATI STARCH & CHEMICALS LTD.,Active,XT,10.0,INE314D01011,Other Food Products,67.98
524590,Hemo Organic Limited,HEMORGANIC,Hemo Organic Limited,Active,XT,10.0,INE422G01015,Trading & Distributors,2.24
524592,JD Orgochem Ltd.,JDORGOCHEM,JD ORGOCHEM LTD.,Active,X,1.0,INE263B01022,Specialty Chemicals,8.41
524594,Ashok Alco-Chem Ltd.,ASHOKALC,ASHOK ALCO-CHEM LTD.,Active,X,10.0,INE994D01010,Trading - Minerals,52.42
524598,AksharChem (India) Ltd.,AKSCHEM,AKSHARCHEM (INDIA) LTD.-$,Active,B,10.0,INE542B01011,Dyes And Pigments,192.83
524602,BANDARAM PHARMA PACKTECH LIMITED,BANDARAM,Bandaram Pharma Packtech Ltd,Active,XT,10.0,INE875N01036,Healthcare Service Provider,33.41
524604,ADLINE CHEM LAB LIMITED,ADLINE,Adline Chem Lab Ltd,Active,P,10.0,INE276T01018,Pharmaceuticals,7.76
524606,Beryl Drugs Ltd.,BERLDRG,BERYL DRUGS LTD.,Active,XT,10.0,INE415H01017,Pharmaceuticals,10.14
524614,IEL LIMITED,INDXTRA,IEL Ltd,Active,XT,10.0,INE056E01016,Other Food Products,53.6
524622,iStreet Network Limited,ISTRNETWK,iStreet Network Limited,Active,XT,4.0,INE532B01020,Internet & Catalogue Retail,6.18
524624,Gagan Gases Ltd.,GAGAN,GAGAN GASES LTD.,Active,X,10.0,INE076D01016,Industrial Gases,7.23
524628,Parker Agro Chem Export Ltd.,PARKERAC,PARKER AGROCHEM EXPORTS LTD.-$,Active,X,10.0,INE750B01010,Trading & Distributors,5.45
524632,Shukra Pharmaceuticals Limited,SHUKRAPHAR,Shukra Pharmaceuticals Ltd,Active,XT,10.0,INE551C01028,Pharmaceuticals,97.06
524634,Alufluoride  Ltd.,ALUFLUOR,ALUFLUORIDE LTD.,Active,X,10.0,INE058F01019,Commodity Chemicals,324.78
524636,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH,Oxygenta Pharmaceutical Ltd,Active,XT,10.0,INE102E01018,Pharmaceuticals,117.83
524640,Archit Organosys Limited,ARCHITORG,ARCHIT ORGANOSYS LTD.,Active,X,10.0,INE078I01011,Commodity Chemicals,130.82
524642,Sikozy Realtors Limited,SIKOZY,Sikozy Realtors Limited,Active,X,1.0,INE528E01022,Residential- Commercial Projects,3.74
524648,Indo Amines Ltd.,INDOAMIN,INDO AMINES LTD.-$,Active,B,5.0,INE760F01028,Specialty Chemicals,792.17
524652,Ind-Swift Ltd.,INDSWFTLTD,IND-SWIFT LTD.,Active,T,2.0,INE788B01028,Pharmaceuticals,106.11
524654,Natural Capsules Ltd.,NATCAPSUQ,NATURAL CAPSULES LTD.,Active,X,10.0,INE936B01015,Pharmaceuticals,361.22
524661,Welcure Drugs & Pharmaceuticals ltd,WELCURE,WELCURE DRUGS & PHARMACEUTICALS LTD.,Active,X,10.0,INE331C01017,Pharmaceuticals,5.0
524663,Bharat Immunologicals & Biologicals,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,Active,B,10.0,INE994B01014,Pharmaceuticals,97.8
524667,Savita Oil Technologies Limited,SOTL,SAVITA OIL TECHNOLOGIES LTD.,Active,B,2.0,INE035D01020,Lubricants,2196.01
524669,Hester Biosciences Ltd,HESTERBIO,HESTER BIOSCIENCES LTD.,Active,B,10.0,INE782E01017,Pharmaceuticals,1456.59
524675,Kabsons Industries Ltd.,KABSON,KABSONS INDUSTRIES LTD.,Active,XT,10.0,INE645C01010,Trading & Distributors,19.59
524687,"Basant Agro-Tech (India) Ltd.,",BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,Active,X,1.0,INE473E01021,Fertilizers,201.01
524703,Sandu Pharmaceuticals Ltd.,SANDUPHQ,SANDU PHARMACEUTICALS LTD.,Active,X,10.0,INE751D01014,Pharmaceuticals,54.92
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B,1.0,INE295D01020,Pesticides & Agrochemicals,1603.06
524711,Vista Pharmaceuticals Ltd.,VISTAPH,VISTA PHARMACEUTICALS LTD.,Active,X,2.0,INE427C01021,Pharmaceuticals,50.0
524715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,Active,A,1.0,INE044A01036,Pharmaceuticals,267963.44
524717,Titan Bio-Tech Ltd.,TITANBIO,TITAN BIOTECH LTD.,Active,XT,10.0,INE150C01011,Specialty Chemicals,302.66
524723,Bijoy Hans Ltd,BIJHANS,BIJOY HANS LTD.,Active,XT,10.0,INE491D01017,Trading & Distributors,6.26
524727,Span Divergent Limited,SDL,Span Divergent Ltd-$,Active,XT,10.0,INE004E01016,Pharmaceuticals,5.58
524731,Jenburkt Pharmaceuticals Ltd.,JENBURPH,JENBURKT PHARMACEUTICALS LTD.,Active,X,10.0,INE354A01013,Pharmaceuticals,324.42
524735,Hikal Ltd.,HIKAL,HIKAL LTD.,Active,A,2.0,INE475B01022,Pharmaceuticals,3517.77
524742,Caplin Point Laboratories Ltd.,CAPPL,CAPLIN POINT LABORATORIES LTD.,Active,A,2.0,INE475E01026,Pharmaceuticals,7735.37
524743,Fischer Chemic Ltd.,FISCHER,FISCHER CHEMIC LTD.,Active,XT,10.0,INE771F01025,Commodity Chemicals,22.5
524748,Link Pharma Chem Ltd.,LINKPH,LINK PHARMA CHEM LTD.,Active,XT,10.0,INE302F01011,Commodity Chemicals,23.06
524752,DECIPHER LABS LIMITED,DECIPHER,Decipher Labs Ltd,Active,XT,10.0,INE643N01012,Pharmaceuticals,15.98
524768,Emmessar Biotech & Nutrition Ltd.,EMMESSA,EMMESSAR BIOTECH & NUTRITION LTD.,Active,X,10.0,INE634B01016,Commodity Chemicals,12.26
524774,NGL Fine Chem Ltd.,NGLFINE,NGL FINE-CHEM LTD.,Active,B,5.0,INE887E01022,Pharmaceuticals,1268.72
524790,Everest Organics Ltd.,EVERESTO,EVEREST ORGANICS LTD.,Active,X,10.0,INE334C01029,Pharmaceuticals,91.64
524804,Aurobindo Pharma Ltd.,AUROPHARMA,AUROBINDO PHARMA LTD.,Active,A,1.0,INE406A01037,Pharmaceuticals,48586.03
524808,Phyto Chem (India) Ltd.,PHYTO,PHYTO CHEM (INDIA) LTD.,Active,XT,10.0,INE037C01010,Pesticides & Agrochemicals,20.55
524816,Natco Pharma Ltd.,NATCOPHARM,NATCO PHARMA LTD.,Active,A,2.0,INE987B01026,Pharmaceuticals,16068.84
524818,Dynamic Industries Ltd.,DYNAMIND,DYNAMIC INDUSTRIES LTD.-$,Active,X,10.0,INE457C01010,Specialty Chemicals,18.07
524820,Panama Petrochem Ltd.,PANAMAPET,PANAMA PETROCHEM LTD.,Active,B,2.0,INE305C01029,Lubricants,1927.02
524824,Bal Pharma Ltd.,BALPHARMA,BAL PHARMA LTD.,Active,B,10.0,INE083D01012,Pharmaceuticals,151.11
524828,BDH Industries Ltd.,BDH,BDH INDUSTRIES LTD.,Active,XT,10.0,INE278D01018,Pharmaceuticals,114.6
526001,Jauss Polymers Ltd,JAUSPOL,JAUSS POLYMERS LTD.,Active,X,10.0,INE593O01017,Packaging,1.89
526009,Procal Electronics India Ltd,PROCAL,PROCAL ELECTRONICS INDIA LTD.,Active,XT,10.0,INE700B01015,Trading & Distributors,0.18
526025,Globus Constructors & Developers Limited,GLOBUSCON,Globus Constructors & Developers Limited,Active,XT,10.0,INE064L01015,Power Generation,145.45
526027,Cubex Tubings Ltd,CUBEXTUB,CUBEX TUBINGS LTD.,Active,T,10.0,INE144D01012,Aluminium- Copper & Zinc Products,51.86
526043,"Polymechplast Machines Ltd.,",POLYCHMP,POLYMECHPLAST MACHINES LTD.,Active,X,10.0,INE809B01014,Industrial Products,32.49
526071,STELLANT SECURITIES (INDIA) LIMITED,STELLANT,STELLANT SECURITIES (INDIA) LTD.,Active,XT,10.0,INE395F01023,Other Financial Services,0.92
526073,Galaxy Bearings Ltd.,GALXBRG,GALAXY BEARINGS LTD.,Active,XT,10.0,INE020S01012,Abrasives & Bearings,478.75
526081,SC Agrotech Limited,SCAGRO,SC Agrotech Ltd,Active,XT,10.0,INE895E01017,Dairy Products,8.08
526095,Ravileela Granites Limited,RALEGRA,RAVILEELA GRANITES LTD.,Active,X,10.0,INE427E01027,Other Construction Materials,32.82
526113,Uniroyal Marine Exports Ltd.,UNRYLMA,UNIROYAL MARINE EXPORTS LTD.,Active,XT,10.0,INE602H01010,Seafood,7.19
526115,Karan Woo-sin ltd.,KARANWO,KARAN WOO-SIN LTD.,Active,XT,10.0,INE327D01013,Gems- Jewellery And Watches,4.51
526117,Shervani Industrial syndicate Ltd,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,Active,X,10.0,INE011D01013,Residential- Commercial Projects,133.12
526125,BN HOLDINGS LIMITED,BNHOLDINGS,BN Holdings Ltd,Active,XT,10.0,INE00HZ01011,Trading & Distributors,55.75
526133,Supertex Industries Ltd,SUPERTEX,SUPERTEX INDUSTRIES LTD.,Active,X,10.0,INE881B01054,Other Textile Products,10.49
526137,Shetron Ltd.,SHETR,SHETRON LTD.,Active,X,10.0,INE278C01010,Packaging,80.57
526139,Transgene Biotek Ltd.,TRABI,TRANSGENE BIOTEK LTD.,Active,XT,10.0,INE773D01018,Healthcare Service Provider,29.14
526143,MPL Plastics Limited,MPL,MPL Plastics Limited,Active,X,10.0,INE343A01016,Packaging,18.68
526159,Nikhil Adhesives Ltd.,NIKHILAD,NIKHIL ADHESIVES LTD.-$,Active,X,1.0,INE926C01022,Specialty Chemicals,545.34
526161,Spenta International Ltd.,SPENTA,SPENTA INTERNATIONAL LTD.,Active,XT,10.0,INE175C01018,Gems- Jewellery And Watches,38.4
526169,Multibase India Ltd,MULTIBASE,MULTIBASE INDIA LTD.,Active,X,10.0,INE678F01014,Specialty Chemicals,314.24
526173,Andrew Yule & Company Ltd,ANDREWYU,ANDREW YULE & COMPANY LTD.,Active,B,2.0,INE449C01025,Tea & Coffee,1340.7
526179,Ludlow Jute & Specialities Ltd,LUDLOWJUT,LUDLOW JUTE & SPECIALITIES LTD.,Active,X,10.0,INE983C01015,Jute & Jute Products,88.89
526187,Ashram Online.com Ltd,ASHRAM,ASHRAM ONLINE.COM LTD.,Active,XT,10.0,INE293C01019,Healthcare Service Provider,5.28
526193,Royal Cushion Vinyl Products Ltd.,ROYALCU,ROYAL CUSHION VINYL PRODUCTS LTD.-$,Active,XT,10.0,INE618A01011,Granites & Marbles,20.88
526195,Neogem India Limited,NOGMIND,NEOGEM INDIA LTD.,Active,XT,10.0,INE552E01014,Gems- Jewellery And Watches,1.79
526211,"Suraj Industries Limited.,",SURJIND,SURAJ INDUSTRIES LTD.,Active,X,10.0,INE170U01011,Edible Oil,151.16
526217,Hitech Corporation Limited,HITECHCORP,Hitech Corporation Ltd-$,Active,T,10.0,INE120D01012,Packaging,419.09
526225,Bloom Dekor Ltd.,BLOOM,BLOOM DEKOR LTD.-$,Active,X,10.0,INE253C01013,Plastic Products - Industrial,7.54
526227,Filatex India Ltd.,FILATEX,FILATEX INDIA LTD.-$,Active,B,1.0,INE816B01035,Other Textile Products,2090.12
526231,Standard Surfactants Ltd.,STDSFAC,STANDARD SURFACTANTS LTD.,Active,XT,10.0,INE307D01015,Commodity Chemicals,44.66
526237,Morgan Ventures Ltd.,MORGAN,MORGAN VENTURES LTD.,Active,X,10.0,INE902C01015,Non Banking Financial Company (NBFC),33.98
526241,Amrapali Industries Ltd,AMRAPLIN,AMRAPALI INDUSTRIES LTD.,Active,X,5.0,INE762C01021,Trading & Distributors,57.58
526247,Premier Explosives Ltd.,PREMEXPLQ,PREMIER EXPLOSIVES LTD.,Active,T,10.0,INE863B01011,Explosives,1250.81
526251,Mid East Portfolio Management Ltd.,MIDEASTP,MID EAST PORTFOLIO MANAGEMENT LTD.,Active,X,10.0,INE033E01015,Other Financial Services,1.96
526263,Mold-Tek Technologies Ltd,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,Active,B,2.0,INE835B01035,IT Enabled Services,1049.05
526269,Crestchem Ltd.,CRSTCHM,CRESTCHEM LTD.,Active,XT,10.0,INE293N01016,Specialty Chemicals,18.08
526299,Mphasis Limited,MPHASIS,MPHASIS LTD.,Active,A,10.0,INE356A01018,Computers - Software & Consulting,43911.67
