Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-June-2021,39.10,39.55,38.85,39.10,39.182815600790805080,800703,1934,31373798.00,314051,39.22,0.70,0.00
9-June-2021,39.70,40.40,38.50,38.95,39.673988786266097307,2379047,5905,94386284.00,898910,37.78,1.90,-0.75
8-June-2021,39.35,41.00,38.80,39.70,39.839096070179317315,3672763,7680,146319558.00,1236793,33.67,2.20,0.35
7-June-2021,39.35,39.80,38.70,39.35,39.340841843383360109,1891587,5052,74416625.00,753817,39.85,1.10,0.00
4-June-2021,40.20,40.40,39.20,39.35,39.591623091543371031,2765913,6855,109506985.00,1103019,39.88,1.20,-0.85
3-June-2021,39.40,39.45,38.70,38.80,39.054192770704237201,1521476,4201,59420017.00,600552,39.47,0.75,-0.60
2-June-2021,37.75,39.40,37.50,39.20,38.812489181314786842,2195276,5431,85204126.00,1262313,57.50,1.90,1.45
1-June-2021,38.60,38.70,37.65,37.75,38.088988103874497188,723681,1649,27564277.00,240992,33.30,1.05,-0.85
31-May-2021,38.90,38.90,38.40,38.45,38.533775802286744080,628142,1683,24204683.00,214916,34.21,0.50,-0.45
28-May-2021,39.35,39.35,38.35,38.45,38.798787826255096563,899871,2956,34913904.00,237850,26.43,1.00,-0.90
27-May-2021,38.85,38.85,38.35,38.65,38.644560216054952829,626137,1359,24196789.00,208912,33.37,0.50,-0.20
26-May-2021,38.85,39.10,38.35,38.60,38.708206881171267634,766759,1928,29679866.00,203835,26.58,0.75,-0.25
25-May-2021,39.55,39.55,38.55,38.60,38.932459884169507085,614346,1738,23918001.00,230157,37.46,1.00,-0.95
24-May-2021,39.10,39.80,38.85,39.10,39.259678311458135676,1486158,3021,58346085.00,417412,28.09,0.95,0.00
21-May-2021,38.85,39.20,38.55,38.75,38.826862655683249172,956108,2043,37122674.00,260900,27.29,0.65,-0.10
20-May-2021,39.00,39.40,38.40,38.55,38.815566901587282618,1004169,2551,38977389.00,328015,32.67,1.00,-0.45
19-May-2021,37.95,40.30,37.60,38.80,38.935135771856903830,2699639,5129,105110811.00,614509,22.76,2.70,0.85
18-May-2021,38.45,38.85,37.85,37.95,38.332688939659299570,660052,1874,25301568.00,257114,38.95,1.00,-0.50
17-May-2021,38.30,38.65,38.10,38.30,38.341159367493927049,587441,1871,22523169.00,256554,43.67,0.55,0.00
14-May-2021,39.40,39.40,38.00,38.20,38.656409884585638645,1613664,4656,62378457.00,591445,36.65,1.40,-1.20
12-May-2021,39.00,39.80,38.50,38.85,39.150575237008548127,2825531,6417,110621164.00,1184307,41.91,1.30,-0.15
11-May-2021,37.35,39.85,36.75,38.75,38.615282486298955072,3270371,8214,126286300.00,1122793,34.33,3.10,1.40
10-May-2021,38.95,39.20,38.05,38.20,38.500745991121958338,2274826,7520,87582498.00,1158485,50.93,1.15,-0.75
7-May-2021,40.85,40.95,38.75,38.90,39.380922251997523329,2437143,7773,95976939.00,772768,31.71,2.20,-1.95
6-May-2021,41.90,43.50,40.15,40.50,41.224409771247723226,10159112,23513,418803396.00,3361068,33.08,3.35,-1.40
5-May-2021,36.95,39.50,36.75,37.95,38.541496130055660714,5420879,8951,208928787.00,1474392,27.20,2.75,1.00
4-May-2021,37.45,38.00,36.10,36.35,37.251566688453639604,3445484,9512,128349677.00,1465586,42.54,1.90,-1.10
3-May-2021,34.70,37.10,34.70,36.20,36.149230678142970270,2702380,5985,97688958.00,677848,25.08,2.40,1.50
30-April-2021,34.95,36.00,34.55,35.30,35.305100480960921373,679681,1429,23996206.00,169083,24.88,1.45,0.35
29-April-2021,36.25,36.25,35.10,35.40,35.520550585907835860,513562,1391,18242005.00,151905,29.58,1.15,-0.85
28-April-2021,34.60,36.15,34.60,35.70,35.327957898394597774,1507971,2438,53273536.00,481398,31.92,1.55,1.10
27-April-2021,34.15,35.10,34.15,34.55,34.578368890343769406,742329,2442,25668526.00,284269,38.29,0.95,0.40
26-April-2021,34.25,34.65,34.05,34.15,34.277562219310041598,350253,962,12005819.00,121925,34.81,0.60,-0.10
23-April-2021,33.90,34.55,33.65,33.90,34.086557688592804523,957685,2566,32644185.00,321031,33.52,0.90,0.00
22-April-2021,33.95,35.15,33.40,34.15,34.173256903776217994,1112833,2186,38029128.00,299999,26.96,1.75,0.20
20-April-2021,34.45,34.75,33.65,33.95,34.228232403295004450,661729,1306,22649814.00,164842,24.91,1.10,-0.50
19-April-2021,34.45,34.50,33.55,33.85,33.976017464914920063,1040257,1997,35343790.00,502166,48.27,0.95,-0.60
16-April-2021,35.60,36.50,35.60,35.85,36.023781858024174413,1146336,2907,41295358.00,542345,47.31,0.90,0.25
15-April-2021,36.50,36.65,35.25,35.85,35.821652835719823649,1131159,2047,40519985.00,311670,27.55,1.40,-0.65
13-April-2021,34.10,37.40,34.05,37.05,36.028775829884153945,2630819,4480,94785188.00,426459,16.21,3.35,2.95
12-April-2021,35.05,35.75,33.30,33.80,34.223916259979352384,2790637,9236,95506527.00,1106890,39.66,2.45,-1.25
9-April-2021,37.10,38.45,36.85,37.10,37.476626091327608849,2084846,4458,78132994.00,593628,28.47,1.60,0.00
8-April-2021,38.05,38.20,36.95,37.20,37.680448520030793587,735218,1474,27703344.00,303793,41.32,1.25,-0.85
7-April-2021,38.00,38.50,37.75,37.85,38.045888687829007079,1410304,3222,53656269.00,472651,33.51,0.75,-0.15
6-April-2021,38.30,38.70,37.60,38.00,38.034420674311141536,1752900,3436,66670536.00,717929,40.96,1.10,-0.30
5-April-2021,39.30,39.60,37.30,38.15,38.258696819309902491,1253533,2577,47958539.00,397914,31.74,2.30,-1.15
1-April-2021,38.85,39.50,38.45,39.00,38.984286095741204100,969969,1875,37813549.00,337202,34.76,1.05,0.15
31-March-2021,38.60,39.20,38.30,38.55,38.754484757674002558,794859,1760,30804351.00,271018,34.10,0.90,-0.05
30-March-2021,38.60,40.00,37.30,38.65,38.783320941828101722,1447228,3333,56128308.00,479359,33.12,2.70,0.05
26-March-2021,38.80,40.00,38.00,38.10,38.693577353254202918,2143213,2949,82928578.00,1101684,51.40,2.00,-0.70
25-March-2021,37.95,38.45,35.90,37.85,36.864867747686818755,3028189,7875,111633787.00,1110055,36.66,2.55,-0.10
24-March-2021,39.95,40.60,37.80,38.00,39.209930472171481521,1955476,4132,76674078.00,684258,34.99,2.80,-1.95
23-March-2021,37.70,40.25,37.50,39.40,38.610293559366937900,2476092,4689,95602639.00,846287,34.18,2.75,1.70
22-March-2021,37.55,38.30,36.40,37.40,37.539300639642274495,2058338,5656,77268569.00,899090,43.68,1.90,-0.15
19-March-2021,34.00,37.75,33.45,37.35,35.769028986088664229,4187664,10635,149788675.00,1723171,41.15,4.30,3.35
18-March-2021,36.30,36.90,34.00,34.90,35.504315555021360387,3369555,11100,119633744.00,1207640,35.84,2.90,-1.40
17-March-2021,38.70,38.85,35.60,35.85,36.981568855452279522,3942186,12795,145788223.00,1584691,40.20,3.25,-2.85
16-March-2021,40.45,40.85,38.25,38.65,39.305514514722927060,3592628,9720,141210092.00,1429625,39.79,2.60,-1.80
15-March-2021,42.65,42.70,39.70,40.35,40.686862375634565655,5087929,14787,207011867.00,2080076,40.88,3.00,-2.30
12-March-2021,44.80,44.80,41.35,42.00,42.736271391030130119,11575062,28840,494674991.00,4536753,39.19,3.45,-2.80
10-March-2021,36.85,39.45,35.40,38.25,37.907482308930995035,4670577,7449,177049815.00,1061843,22.73,4.05,1.40
9-March-2021,36.55,37.75,35.90,36.40,36.744995978850664688,2565187,6016,94257786.00,982155,38.29,1.85,-0.15
8-March-2021,36.70,37.75,35.70,36.00,36.725646651204864566,2474054,5904,90861233.00,856650,34.63,2.05,-0.70
5-March-2021,37.60,38.80,35.50,36.30,37.173714888490669149,2989974,6079,111148441.00,1083977,36.25,3.30,-1.30
4-March-2021,34.30,38.90,34.20,37.55,36.996249010010302161,8613726,17545,318675552.00,3503146,40.67,4.70,3.25
3-March-2021,31.85,36.70,31.65,35.45,34.578610460373348426,12989957,22694,449174663.00,6186581,47.63,5.05,3.60
2-March-2021,31.95,32.30,31.25,31.45,31.794965379888290817,1232665,3188,39192541.00,504968,40.97,1.05,-0.50
1-March-2021,31.95,32.50,31.60,31.80,31.904844047962722766,983764,2016,31386837.00,470861,47.86,0.90,-0.15
26-February-2021,30.75,33.20,30.30,31.55,31.814670331788579978,2749522,4891,87475136.00,991674,36.07,2.90,0.80
25-February-2021,30.60,31.45,30.45,30.80,30.867084931518311173,1434179,3199,44268925.00,508937,35.49,1.00,0.20
24-February-2021,30.25,30.80,29.90,30.30,30.177810145659100068,2751699,4242,83040250.00,1750059,63.60,0.90,0.05
23-February-2021,30.20,30.75,29.80,29.95,30.277137550347475843,479170,1092,14507896.00,225315,47.02,0.95,-0.25
22-February-2021,31.20,31.70,29.35,30.15,30.778015547384947542,1989788,4252,61241726.00,788228,39.61,2.35,-1.05
19-February-2021,32.45,32.95,30.70,31.45,32.044409637680076992,2343095,3242,75083096.00,533060,22.75,2.25,-1.00
18-February-2021,31.50,33.00,31.05,32.35,32.264746536624861946,4960046,6340,160034627.00,997174,20.10,1.95,0.85
17-February-2021,28.90,31.30,28.70,30.70,30.542091053886037676,2655790,4127,81113380.00,749386,28.22,2.60,1.80
16-February-2021,29.30,29.50,28.65,28.80,29.023949445012240629,1009752,2770,29306991.00,342409,33.91,0.85,-0.50
15-February-2021,29.35,29.40,28.80,28.95,29.017581671277477603,1001270,1243,29054434.00,195413,19.52,0.60,-0.40
12-February-2021,29.70,29.85,28.80,29.00,29.207070990474395637,944507,1430,27586283.00,314976,33.35,1.05,-0.70
11-February-2021,29.65,30.15,29.50,29.65,29.825004221837962291,420433,1015,12539416.00,205417,48.86,0.65,0.00
10-February-2021,30.25,30.40,29.45,29.65,29.975834766490430160,657639,1239,19713278.00,285076,43.35,0.95,-0.60
9-February-2021,29.95,31.40,29.10,30.10,30.322115655996213694,2763644,5414,83799533.00,1009490,36.53,2.30,0.15
8-February-2021,29.95,30.10,29.40,29.50,29.780431624933325704,541813,1308,16135425.00,231034,42.64,0.70,-0.45
5-February-2021,30.95,31.40,29.25,29.85,30.623791786420015670,1100178,2252,33691622.00,460694,41.87,2.15,-1.10
4-February-2021,29.90,31.60,29.70,30.65,30.616068343083683439,1140130,2210,34906298.00,346358,30.38,1.90,0.75
3-February-2021,30.20,30.40,29.60,29.90,29.994907141513653402,1589677,4099,47682214.00,541992,34.09,0.80,-0.30
2-February-2021,32.20,32.25,29.70,30.05,30.678289433206406934,3510696,7586,107702148.00,1226492,34.94,2.55,-2.15
1-February-2021,28.70,32.70,28.70,31.00,30.948198908807905544,5895204,10284,182445946.00,1110688,18.84,4.00,2.30
29-January-2021,28.90,28.90,27.35,27.75,28.045171064466537150,1341921,2015,37634404.00,354423,26.41,1.55,-1.15
28-January-2021,27.85,28.75,27.50,28.30,28.188397156391944843,1231112,2211,34703074.00,329675,26.78,1.25,0.45
27-January-2021,27.15,28.10,26.35,27.70,27.481551470610902342,1297556,2100,35658852.00,333429,25.70,1.75,0.55
25-January-2021,27.45,27.95,26.45,26.80,26.899832090981290137,992204,1660,26690121.00,346037,34.88,1.50,-0.65
22-January-2021,27.60,28.40,27.00,27.30,27.754342985397048676,2707124,6309,75134448.00,668313,24.69,1.40,-0.30
21-January-2021,28.60,28.80,27.10,27.20,27.903620671106092300,3690117,9745,102967625.00,1697132,45.99,1.70,-1.40
20-January-2021,29.25,29.75,28.20,28.35,28.892505729559024770,2763738,7483,79851316.00,1165410,42.17,1.55,-0.90
19-January-2021,30.20,30.25,29.15,29.25,29.689760143506891027,2388178,7117,70904432.00,1311457,54.91,1.10,-0.95
18-January-2021,31.15,31.15,29.80,29.90,30.199661938960247797,1048923,2185,31677120.00,398520,37.99,1.35,-1.25
15-January-2021,31.30,31.50,30.45,30.60,30.937384570570596137,1644403,5394,50873528.00,872249,53.04,1.05,-0.70
14-January-2021,31.65,32.10,31.20,31.35,31.542753322210593824,1283257,3169,40477459.00,457944,35.69,0.90,-0.30
13-January-2021,32.45,32.65,31.25,31.55,32.018848985776916252,2316305,4876,74165420.00,874607,37.76,1.40,-0.90
12-January-2021,31.15,32.45,30.80,32.15,31.558864643293305330,1925069,4677,60752992.00,705302,36.64,1.65,1.00
11-January-2021,31.85,31.85,31.10,31.15,31.345946039928887807,920236,3116,28845668.00,488117,53.04,0.75,-0.70
8-January-2021,31.85,31.85,31.25,31.55,31.638200429527799061,1430408,3223,45255535.00,622224,43.50,0.60,-0.30
7-January-2021,32.00,32.00,31.40,31.50,31.703629144233554438,1170331,3813,37103740.00,639233,54.62,0.60,-0.50
6-January-2021,32.00,32.10,31.55,31.70,31.828980453718239028,1151728,3341,36658328.00,581490,50.49,0.55,-0.30
5-January-2021,31.95,32.20,31.00,31.75,31.804324141672197422,1319892,3742,41978273.00,779556,59.06,1.20,-0.20
4-January-2021,32.65,32.85,31.80,32.00,32.229948305410575831,1927281,10298,62116167.00,915262,47.49,1.05,-0.65
1-January-2021,31.55,32.45,31.45,32.30,32.048938330407282709,1869414,4628,59912734.00,1088023,58.20,1.00,0.75
31-December-2020,31.40,31.90,31.00,31.10,31.350184548677728949,1347341,3547,42239389.00,525755,39.02,0.90,-0.30
30-December-2020,31.75,31.75,30.85,30.90,31.071486581217872200,1079867,4484,33553073.00,741459,68.66,0.90,-0.85
29-December-2020,31.90,32.25,31.45,31.50,31.797789968173914811,1180164,4295,37526607.00,716961,60.75,0.80,-0.40
28-December-2020,32.00,33.00,31.65,31.95,32.376391643513339140,1381011,4503,44712153.00,757941,54.88,1.35,-0.05
24-December-2020,33.25,33.70,31.70,31.90,32.673977821835322720,1520234,6389,49672092.00,851462,56.01,2.00,-1.35
23-December-2020,34.20,34.25,32.70,32.90,33.363203694599860060,1537812,5440,51306335.00,814242,52.95,1.55,-1.30
22-December-2020,37.25,37.60,30.80,33.85,33.005635627736946938,4389928,12192,144892364.00,1399764,31.89,6.80,-3.40
21-December-2020,40.55,41.70,37.20,38.10,39.236002604791972015,520579,2795,20425439.00,199301,38.28,4.50,-2.45
18-December-2020,41.80,41.80,40.00,40.50,40.431479199598388575,241029,1247,9745159.00,112866,46.83,1.80,-1.30
17-December-2020,42.00,42.45,41.00,41.20,41.524058391657634819,326622,1414,13562671.00,172002,52.66,1.45,-0.80
16-December-2020,42.80,43.80,42.10,42.25,42.826768180140273163,541800,2375,23203543.00,266511,49.19,1.70,-0.55
15-December-2020,41.15,43.85,40.40,42.40,42.380555362923160553,1341069,4001,56835249.00,507752,37.86,3.45,1.25
14-December-2020,40.95,41.90,40.55,41.10,40.956287465266368273,313457,756,12838035.00,83625,26.68,1.35,0.15
11-December-2020,41.90,42.00,40.25,40.95,41.295293865130041229,759413,1873,31360183.00,215004,28.31,1.75,-0.95
10-December-2020,41.55,41.55,40.05,40.60,40.669462673691345472,908796,2209,36960245.00,329828,36.29,1.50,-0.95
9-December-2020,42.90,43.05,41.50,41.90,42.011059480788309205,1957506,2489,82236901.00,646718,33.04,1.55,-1.00
8-December-2020,41.85,43.30,40.40,42.50,42.133377656194718290,2478781,2846,104439416.00,498463,20.11,2.90,0.65
7-December-2020,39.75,41.95,39.75,41.30,41.241499126735039592,1142265,2692,47108721.00,619499,54.23,2.20,1.55
4-December-2020,39.65,40.30,39.00,39.70,39.856633303609377213,719958,1869,28695102.00,254128,35.30,1.30,0.05
3-December-2020,38.50,39.50,38.10,39.20,38.940618100699129154,521792,1789,20318903.00,310164,59.44,1.40,0.70
2-December-2020,38.60,38.75,37.95,38.10,38.356024341437558295,243371,1033,9334744.00,108149,44.44,0.80,-0.50
1-December-2020,38.55,39.20,37.95,38.45,38.396341538348100721,325492,1276,12497702.00,188391,57.88,1.25,-0.10
27-November-2020,37.95,38.80,37.85,38.10,38.248566954332798329,409966,1160,15680612.00,158058,38.55,0.95,0.15
26-November-2020,38.30,38.30,37.65,37.95,37.967140968935293552,270854,861,10283552.00,74833,27.63,0.65,-0.35
25-November-2020,38.20,39.15,37.55,37.90,38.091609020303174087,400430,1040,15253023.00,63474,15.85,1.60,-0.30
24-November-2020,38.20,38.45,37.55,37.75,37.860436008650870463,334764,1073,12674311.00,94569,28.25,0.90,-0.45
23-November-2020,37.50,38.50,37.35,38.10,38.024814466712538989,460699,1273,17517994.00,128967,27.99,1.15,0.60
20-November-2020,37.35,38.45,37.00,37.40,37.660216763140914744,534685,1235,20136353.00,159242,29.78,1.45,0.05
19-November-2020,37.70,38.20,36.85,37.35,37.591957997860022701,983188,1739,36959962.00,168013,17.09,1.35,-0.35
18-November-2020,37.45,38.45,37.00,37.70,37.723622546568159906,581889,1603,21950961.00,145729,25.04,1.45,0.25
17-November-2020,37.60,37.65,37.15,37.45,37.340653046049559909,462632,843,17274981.00,90837,19.63,0.50,-0.15
14-November-2020,37.20,37.45,37.00,37.30,37.274668042978463848,63939,405,2383305.00,46298,72.41,0.45,0.10
13-November-2020,37.30,37.30,36.60,37.00,36.892956428566952882,478777,956,17663499.00,77852,16.26,0.70,-0.30
12-November-2020,37.20,37.90,36.95,37.10,37.132242124012606474,572087,1056,21242873.00,90603,15.84,0.95,-0.10
11-November-2020,36.60,38.35,36.60,37.60,37.601508897575376541,1060907,1955,39891704.00,139760,13.17,1.75,1.00
10-November-2020,37.40,37.55,36.45,36.95,37.094334620315974762,690245,1314,25604179.00,102830,14.90,1.10,-0.45
9-November-2020,36.30,37.10,36.30,36.80,36.849611982993178275,357974,576,13191203.00,47579,13.29,0.80,0.50
6-November-2020,36.50,36.65,36.10,36.25,36.360073872688506138,126163,707,4587296.00,74497,59.05,0.55,-0.25
5-November-2020,35.65,36.75,35.65,36.25,36.204977889762184371,315917,885,11437768.00,91864,29.08,1.10,0.60
4-November-2020,36.05,36.90,35.60,35.85,36.274735748529818240,734433,1194,26641363.00,103301,14.07,1.30,-0.20
3-November-2020,37.00,37.00,36.00,36.15,36.566853675553878003,1748580,2497,63940069.00,149665,8.56,1.00,-0.85
2-November-2020,37.00,37.35,36.10,36.50,36.654195420084375262,1880646,2429,68933566.00,105099,5.59,1.25,-0.50
30-October-2020,37.10,37.10,36.30,36.45,36.582474723158401540,41540,275,1519636.00,21761,52.39,0.80,-0.65
29-October-2020,36.60,37.80,36.35,36.85,36.880552241644621954,115674,775,4266121.00,55335,47.84,1.45,0.25
28-October-2020,37.60,37.95,37.05,37.25,37.388788717215365643,193002,764,7216111.00,101545,52.61,0.90,-0.35
27-October-2020,38.95,38.95,37.50,37.85,38.089748432848102212,534728,784,20367655.00,48322,9.04,1.45,-1.10
26-October-2020,40.20,40.35,38.25,38.60,38.835175725124324763,1328979,2473,51611133.00,197285,14.84,2.10,-1.60
23-October-2020,39.35,40.80,38.80,39.75,39.669324682691440543,765107,3000,30351278.00,283714,37.08,2.00,0.40
22-October-2020,37.15,39.60,37.15,39.20,38.735847812469091028,1334564,2870,51695468.00,299742,22.46,2.45,2.05
21-October-2020,38.10,38.80,36.80,37.60,37.988922505390404024,2507697,3194,95264707.00,239306,9.54,2.00,-0.50
20-October-2020,38.00,38.10,37.45,37.60,37.691653122404016325,138435,763,5217844.00,64965,46.93,0.65,-0.40
19-October-2020,38.45,38.90,37.35,37.80,38.044960442785593517,250776,1017,9540763.00,84700,33.78,1.55,-0.65
16-October-2020,35.00,39.65,35.00,38.85,37.744902892707283339,1365088,7239,51525114.00,529710,38.80,4.65,3.85
15-October-2020,34.25,34.85,33.35,33.60,34.319295496018807231,364966,893,12525376.00,41711,11.43,1.50,-0.65
14-October-2020,34.10,35.05,33.60,34.50,34.026207617189000637,130153,542,4428613.00,28560,21.94,1.45,0.40
13-October-2020,34.50,34.75,34.00,34.10,34.314675519452245411,434063,845,14894731.00,38681,8.91,0.75,-0.40
12-October-2020,34.95,35.60,34.55,34.65,35.007347462866382385,126166,720,4416737.00,66444,52.66,1.05,-0.30
9-October-2020,34.90,35.25,34.20,34.70,34.615268109616432019,134031,732,4639519.00,66414,49.55,1.05,-0.20
8-October-2020,34.80,34.85,34.20,34.35,34.524734754657006629,69841,558,2411242.00,35952,51.48,0.65,-0.45
7-October-2020,34.95,35.10,34.10,34.25,34.307504479221170464,63069,528,2163740.00,37041,58.73,1.00,-0.70
6-October-2020,34.60,35.05,34.50,34.65,34.687351605979448021,52647,249,1826185.00,33004,62.69,0.55,0.05
5-October-2020,34.85,35.10,34.30,34.45,34.704684662327554116,88651,801,3076605.00,36556,41.24,0.80,-0.40
1-October-2020,34.60,35.55,33.95,34.85,35.029717787913340935,168384,813,5898444.00,68845,40.89,1.60,0.25
30-September-2020,35.05,35.50,34.65,34.75,34.991891739973581405,71162,573,2490093.00,34921,49.07,0.85,-0.30
29-September-2020,35.75,36.30,35.10,35.40,35.702323136233915786,79892,318,2852330.00,31126,38.96,1.20,-0.35
28-September-2020,33.95,35.55,33.95,35.05,34.902887819326175490,81030,403,2828181.00,21770,26.87,1.60,1.10
25-September-2020,33.70,34.20,32.20,33.90,33.066256642742443464,450868,1195,14908517.00,161283,35.77,2.00,0.20
24-September-2020,33.90,34.50,32.75,32.85,33.375608985331683037,75946,487,2534744.00,37245,49.04,1.75,-1.05
23-September-2020,35.95,35.95,34.00,34.45,34.940183721427045503,252774,1121,8831970.00,98577,39.00,1.95,-1.50
22-September-2020,35.95,36.95,34.00,35.10,34.726557580265278294,403350,2589,14006957.00,108356,26.86,2.95,-0.85
21-September-2020,37.60,39.05,35.65,35.95,37.608454761892357945,383902,1661,14437961.00,151317,39.42,3.40,-1.65
18-September-2020,38.00,38.00,37.00,37.10,37.335054797173488794,201379,409,7518496.00,52703,26.17,1.00,-0.90
17-September-2020,37.60,37.80,37.40,37.45,37.609576503013225282,340333,937,12799780.00,79521,23.37,0.40,-0.15
16-September-2020,37.65,38.15,37.45,37.75,37.736832538610214060,330094,600,12456702.00,61448,18.62,0.70,0.10
15-September-2020,37.30,38.00,37.30,37.60,37.837641769458428539,432833,628,16377380.00,92928,21.47,0.70,0.30
14-September-2020,38.50,38.50,37.50,37.60,37.917446403807106140,553071,1545,20971040.00,162532,29.39,1.00,-0.90
11-September-2020,38.40,38.40,37.70,38.00,37.908067333811307798,99029,648,3753998.00,47268,47.73,0.70,-0.40
10-September-2020,37.30,38.40,37.15,37.90,37.606115275468669380,558176,739,20990831.00,69757,12.50,1.25,0.60
9-September-2020,36.70,38.00,36.70,37.25,37.416032329187961174,805959,1892,30155788.00,137474,17.06,1.30,0.55
8-September-2020,38.90,38.90,37.65,38.15,38.019391067027788844,770561,1489,29296260.00,170614,22.14,1.25,-0.75
7-September-2020,39.05,39.10,38.10,38.50,38.432490366088631984,249120,599,9574302.00,43726,17.55,1.00,-0.55
4-September-2020,38.70,39.05,37.45,38.40,38.381600758648619415,397549,774,15258567.00,62986,15.84,1.60,-0.30
3-September-2020,39.95,39.95,38.95,39.10,39.342271393487845247,409634,1315,16115932.00,191474,46.74,1.00,-0.85
2-September-2020,38.80,41.00,38.70,39.50,39.547497186756335178,487871,1073,19294077.00,57564,11.80,2.30,0.70
1-September-2020,38.30,39.55,38.30,38.80,38.687660964931107009,372752,1907,14420903.00,143239,38.43,1.25,0.50
31-August-2020,42.00,42.35,37.60,39.35,39.838308119370135209,970494,3659,38662839.00,417605,43.03,4.75,-2.65
28-August-2020,41.65,42.25,41.30,41.55,41.916774937281785496,423322,1931,17744293.00,254962,60.23,0.95,-0.10
27-August-2020,41.65,42.15,41.00,41.25,41.396562189670786988,823722,1233,34099259.00,96139,11.67,1.15,-0.40
26-August-2020,41.50,42.50,41.40,41.65,41.727533726362409067,514805,1115,21481543.00,74577,14.49,1.10,0.15
25-August-2020,42.60,43.00,41.40,41.85,41.942279854372452605,689430,1376,28916266.00,128822,18.69,1.60,-0.75
24-August-2020,44.80,45.20,41.85,42.15,42.963840501555722809,644395,2107,27685684.00,235001,36.47,3.35,-2.65
21-August-2020,39.45,43.25,39.45,43.25,42.633769148559142060,1814301,3007,77350490.00,820314,45.21,3.80,3.80
20-August-2020,39.85,40.00,39.25,39.35,39.569806518324086778,251445,606,9949630.00,93469,37.17,0.75,-0.50
19-August-2020,40.15,40.70,39.65,39.85,40.196641350277872471,504548,2388,20281135.00,244724,48.50,1.05,-0.30
18-August-2020,38.60,40.15,38.50,39.65,39.365289611807734618,246347,605,9697521.00,154050,62.53,1.65,1.05
17-August-2020,39.05,39.10,38.40,38.60,38.682368089272780922,111837,326,4326120.00,43737,39.11,0.70,-0.45
14-August-2020,39.65,39.95,38.65,38.85,39.432257723749004566,246124,569,9705225.00,87362,35.50,1.30,-0.80
13-August-2020,40.25,40.35,39.50,39.65,39.783519067580002044,342335,645,13619291.00,57885,16.91,0.85,-0.60
12-August-2020,39.80,40.30,39.50,39.95,39.924955286831638237,149844,571,5982515.00,58582,39.10,0.80,0.15
11-August-2020,40.15,40.70,39.55,39.80,40.016696672417115969,212737,703,8513032.00,71385,33.56,1.15,-0.35
10-August-2020,40.95,41.05,39.70,39.80,40.166364100160304137,386141,1698,15509880.00,242827,62.89,1.35,-1.15
7-August-2020,39.50,41.45,38.85,40.30,40.213518756842934250,416488,1471,16748448.00,118213,28.38,2.60,0.80
6-August-2020,38.95,40.55,38.80,39.30,39.668760530701310180,434444,1350,17233855.00,133256,30.67,1.75,0.35
5-August-2020,38.75,40.25,38.60,38.95,39.196081973465004716,548031,1159,21480668.00,112324,20.50,1.65,0.20
4-August-2020,39.35,39.70,37.95,38.55,38.533635252677737042,208665,762,8040621.00,57351,27.48,1.75,-0.80
3-August-2020,38.60,40.50,38.00,39.35,39.553543618469867827,490572,2353,19403861.00,213021,43.42,2.50,0.75
31-July-2020,40.70,40.70,38.60,38.70,38.982865887031017882,268587,1087,10470291.00,110888,41.29,2.10,-2.00
30-July-2020,41.40,42.15,40.00,40.55,41.509711099340401029,1897365,5446,78759073.00,767217,40.44,2.15,-0.85
29-July-2020,40.15,40.15,39.30,40.15,40.052717748913263112,1158054,2198,46383210.00,888294,76.71,0.85,0.00
28-July-2020,36.90,38.70,36.50,38.25,37.857021310751695629,1121265,2491,42447753.00,296549,26.45,2.20,1.35
27-July-2020,39.70,39.70,36.60,36.90,37.404572258871942812,377144,1159,14106910.00,75138,19.92,3.10,-2.80
24-July-2020,39.50,39.55,38.10,38.40,38.580890266937524501,561180,971,21650824.00,119649,21.32,1.45,-1.10
23-July-2020,38.90,39.55,38.75,39.10,39.116634540414103785,369376,1504,14448746.00,164000,44.40,0.80,0.20
22-July-2020,39.90,40.00,38.55,38.80,39.156618395903960713,573432,1231,22453658.00,171933,29.98,1.45,-1.10
21-July-2020,41.70,41.70,39.15,39.45,40.408226766353174220,912728,3295,36881720.00,346411,37.95,2.55,-2.25
20-July-2020,38.45,40.00,37.45,40.00,38.938973938450343430,1082898,2643,42166937.00,453404,41.87,2.55,1.55
17-July-2020,38.45,39.70,36.80,38.10,38.343577845522971915,370670,1431,14212814.00,120385,32.48,2.90,-0.35
16-July-2020,40.25,40.50,38.10,38.30,38.782350088684240417,457804,1612,17754715.00,179985,39.31,2.40,-1.95
15-July-2020,37.20,41.10,37.20,39.90,39.203962831113633769,3978166,6590,155959872.00,860002,21.62,3.90,2.70
14-July-2020,39.15,39.15,39.15,39.15,39.149998341290883989,391871,393,15341749.00,391871,100.00,0.00,0.00
13-July-2020,41.50,43.35,41.20,41.20,41.617513227849711276,1257952,1557,52352834.00,543498,43.20,2.15,-0.30
10-July-2020,43.35,43.35,43.35,43.35,43.349999045674040425,523930,1134,22712365.00,523586,99.93,0.00,0.00
9-July-2020,45.60,45.60,45.60,45.60,45.599997454131943855,235676,492,10746825.00,235675,100.00,0.00,0.00
