Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-April-2018,20.95,20.95,20.25,20.40,20.481119530708200517,157173,290,3219079.00,63213,40.22,0.70,-0.55
17-April-2018,20.35,21.20,20.25,20.70,20.714694739311477332,852550,1669,17660313.00,178266,20.91,0.95,0.35
16-April-2018,20.05,20.40,19.90,20.10,20.112224385706289957,253706,474,5102592.00,85508,33.70,0.50,0.05
13-April-2018,20.70,20.85,20.25,20.35,20.466845449433015217,238278,603,4876799.00,81343,34.14,0.60,-0.35
12-April-2018,20.20,21.45,20.15,20.65,20.697615205683270814,668066,1580,13827373.00,188801,28.26,1.30,0.45
11-April-2018,20.50,20.60,20.15,20.20,20.310572914995204016,280443,413,5695958.00,102390,36.51,0.45,-0.30
10-April-2018,21.20,21.40,20.45,20.50,20.748013225825163872,293063,603,6080475.00,92720,31.64,0.95,-0.70
9-April-2018,20.25,21.50,20.05,20.85,20.864447401448596011,1190394,2271,24836913.00,241110,20.25,1.45,0.60
6-April-2018,19.60,20.35,19.30,20.00,19.991339323085391235,348818,957,6973339.00,122151,35.02,1.05,0.40
5-April-2018,19.80,20.25,19.75,19.90,19.911777800469723271,244825,633,4874901.00,99181,40.51,0.50,0.10
4-April-2018,20.30,20.40,19.40,19.60,19.909504899016610938,446212,915,8883860.00,137862,30.90,1.00,-0.70
3-April-2018,19.15,19.90,19.05,19.80,19.415467182030845380,575386,1188,11171388.00,190809,33.16,0.85,0.65
2-April-2018,19.00,19.50,19.00,19.35,19.220974405306066642,373007,696,7169558.00,134406,36.03,0.50,0.35
28-March-2018,19.40,19.65,18.70,18.85,19.098847903150290950,358824,687,6853125.00,125791,35.06,0.95,-0.55
27-March-2018,19.45,19.85,19.25,19.45,19.534195767123314468,511189,1044,9985666.00,248988,48.71,0.60,0.00
26-March-2018,19.20,19.60,18.80,19.20,19.071333164473000872,548777,988,10465909.00,210275,38.32,0.80,0.00
23-March-2018,19.60,19.60,19.05,19.15,19.250765425538644500,316164,744,6086399.00,119141,37.68,0.55,-0.45
22-March-2018,20.50,20.90,19.80,19.95,20.226177720806823007,769983,1560,15573813.00,199526,25.91,1.10,-0.55
21-March-2018,19.60,19.85,19.35,19.75,19.631179349709451351,349167,607,6854560.00,129292,37.03,0.50,0.15
20-March-2018,19.50,19.70,19.00,19.35,19.381580810280984534,367280,952,7118467.00,141735,38.59,0.70,-0.15
19-March-2018,20.45,20.55,19.55,19.65,19.915969813079273028,309008,663,6154194.00,160767,52.03,1.00,-0.80
16-March-2018,21.00,21.45,20.30,20.45,20.861118062159051098,859183,1464,17923518.00,397257,46.24,1.15,-0.55
15-March-2018,20.10,21.05,20.10,20.80,20.645298213279444708,793241,1303,16376697.00,253983,32.02,0.95,0.70
14-March-2018,19.90,20.25,19.75,20.15,20.092047158239062287,146740,368,2948307.00,64535,43.98,0.50,0.25
13-March-2018,19.95,20.40,19.75,20.05,20.109226982197238706,332308,638,6682457.00,138084,41.55,0.65,0.10
12-March-2018,20.40,20.55,19.90,19.95,20.111381420811317358,377756,621,7597195.00,150362,39.80,0.65,-0.45
9-March-2018,21.00,21.00,20.25,20.35,20.552105316649428757,334534,670,6875378.00,130240,38.93,0.75,-0.65
8-March-2018,21.35,21.50,20.10,20.70,20.774203646516350099,472780,957,9821628.00,127989,27.07,1.40,-0.65
7-March-2018,21.20,22.10,20.80,20.95,21.527863930441143971,524908,1368,11300148.00,101079,19.26,1.30,-0.25
6-March-2018,21.95,22.20,21.05,21.20,21.511895660450916160,197509,514,4248793.00,85532,43.31,1.15,-0.75
5-March-2018,22.00,22.45,21.65,21.85,21.989175713038797045,191329,473,4207167.00,83298,43.54,0.80,-0.15
1-March-2018,22.50,22.80,22.05,22.15,22.407180067416260047,212115,564,4752899.00,112494,53.03,0.75,-0.35
28-February-2018,22.40,22.90,22.20,22.50,22.547049773145860473,178088,423,4015359.00,83931,47.13,0.70,0.10
27-February-2018,22.90,23.20,22.50,22.65,22.839713539001139566,293094,682,6694183.00,126444,43.14,0.70,-0.25
26-February-2018,23.70,23.75,22.75,22.85,23.122621921175182663,521587,1200,12060459.00,248201,47.59,1.00,-0.85
23-February-2018,24.35,24.35,23.55,23.65,23.742424799841804895,434906,1060,10325723.00,118583,27.27,0.80,-0.70
22-February-2018,22.45,25.65,22.45,24.25,24.443439074353124827,1975613,4981,48290776.00,366326,18.54,3.20,1.80
21-February-2018,23.00,23.15,22.20,22.50,22.628548299416199862,169236,350,3829565.00,73956,43.70,0.95,-0.50
20-February-2018,23.15,23.50,22.40,22.65,22.948888744150625770,399188,956,9160921.00,112070,28.07,1.10,-0.50
19-February-2018,22.00,23.20,21.55,22.85,22.508469958770822476,631349,1514,14210700.00,166088,26.31,1.65,0.85
16-February-2018,22.60,23.10,22.15,22.30,22.586039622496063078,363228,723,8203882.00,130784,36.01,0.95,-0.30
15-February-2018,23.20,23.50,22.25,22.60,22.945533433965503673,279566,538,6414791.00,75641,27.06,1.25,-0.60
14-February-2018,23.45,24.40,22.95,23.15,23.736458853111822086,408828,974,9704129.00,140064,34.26,1.45,-0.30
12-February-2018,23.10,23.80,23.00,23.45,23.359395068976390872,390061,1057,9111589.00,127905,32.79,0.80,0.35
9-February-2018,22.55,22.90,22.00,22.50,22.472428364551432708,421230,944,9466061.00,83261,19.77,0.90,-0.05
8-February-2018,22.15,23.40,22.15,22.95,22.985676638711050609,653059,1212,15011003.00,210594,32.25,1.25,0.80
7-February-2018,20.55,23.25,20.55,22.40,22.220604579857061785,1570049,3735,34887438.00,295173,18.80,2.70,1.85
6-February-2018,19.95,20.50,19.15,20.20,20.055054334910450018,462870,869,9282883.00,155355,33.56,1.35,0.25
5-February-2018,21.00,21.65,20.40,21.00,20.917575664168609243,778605,1468,16286529.00,181361,23.29,1.25,0.00
2-February-2018,23.90,23.95,21.65,21.85,22.488949651993130253,885040,1759,19903620.00,298442,33.72,2.30,-2.05
1-February-2018,25.50,25.85,24.00,24.25,24.947797229995251997,791912,1556,19756460.00,211285,26.68,1.85,-1.25
31-January-2018,25.90,25.90,24.70,25.15,25.239222980365632895,402152,815,10150004.00,153294,38.12,1.20,-0.75
30-January-2018,25.60,26.40,25.15,25.65,25.847877988032983716,503885,1135,13024358.00,158276,31.41,1.25,0.05
29-January-2018,26.10,26.35,25.70,25.85,26.008095461870893527,346861,855,9021194.00,140773,40.58,0.65,-0.25
25-January-2018,25.20,26.00,24.90,25.45,25.520482420142154109,601882,1212,15360319.00,180796,30.04,1.10,0.25
24-January-2018,26.30,26.30,25.15,25.35,25.522490189309621023,504042,955,12864407.00,114439,22.70,1.15,-0.95
23-January-2018,26.50,27.30,25.95,26.30,26.486003854085391951,488313,933,12933460.00,121059,24.79,1.35,-0.20
22-January-2018,26.50,26.85,25.90,26.10,26.240901340007757554,546564,1202,14342332.00,202560,37.06,0.95,-0.40
19-January-2018,26.45,26.45,25.20,25.90,25.793957538342048113,726161,1506,18730566.00,186306,25.66,1.25,-0.55
18-January-2018,28.00,28.45,26.10,26.25,27.089218012926849272,755946,1468,20477986.00,295211,39.05,2.35,-1.75
17-January-2018,28.30,28.45,26.90,27.85,27.811769665909708805,761381,1559,21175353.00,141284,18.56,1.55,-0.45
16-January-2018,29.20,30.60,28.10,28.30,29.197552888492783877,2006202,3192,58576189.00,335984,16.75,2.50,-0.90
15-January-2018,27.45,29.75,27.25,29.05,28.711156639420013419,1895768,3526,54429692.00,442160,23.32,2.50,1.60
12-January-2018,28.00,28.45,26.80,27.20,27.482423484665018369,532671,921,14639090.00,181658,34.10,1.65,-0.80
11-January-2018,27.30,28.45,27.00,28.05,27.898116055701127868,912872,1368,25467409.00,203760,22.32,1.45,0.75
10-January-2018,28.70,28.70,27.30,27.55,27.811373506014373006,728588,1402,20263033.00,262553,36.04,1.40,-1.15
9-January-2018,29.60,29.65,24.10,27.95,28.616519359967912446,1396180,1824,39953812.00,423894,30.36,5.55,-1.65
8-January-2018,29.45,30.50,29.40,29.50,29.829725685419463041,1089953,2205,32512999.00,270089,24.78,1.10,0.05
5-January-2018,29.35,29.85,28.75,28.90,29.230216598202459547,774614,1855,22642135.00,290855,37.55,1.10,-0.45
4-January-2018,30.00,30.60,29.10,29.30,29.835566861830033774,947753,2216,28276748.00,268778,28.36,1.50,-0.70
3-January-2018,30.40,31.25,29.30,29.75,30.213378182506819332,2196696,4675,66369607.00,487557,22.20,1.95,-0.65
2-January-2018,28.90,31.25,28.40,30.30,30.013543852949502250,6001911,13081,180138619.00,951396,15.85,2.85,1.40
1-January-2018,25.10,29.50,25.10,28.15,28.216229683487599892,5007134,9539,141282443.00,1287145,25.71,4.40,3.05
29-December-2017,25.15,25.60,24.80,24.95,25.147733390565433751,549808,1011,13826425.00,200538,36.47,0.80,-0.20
28-December-2017,24.95,25.85,24.50,25.00,25.135254825062614309,1515628,2688,38095696.00,411059,27.12,1.35,0.05
27-December-2017,24.80,25.05,23.90,24.05,24.422796177426325815,749652,1148,18308598.00,271576,36.23,1.15,-0.75
26-December-2017,24.85,25.35,24.50,24.85,24.924326512308995775,503981,1068,12561387.00,113580,22.54,0.85,0.00
22-December-2017,25.00,25.50,24.35,24.60,24.888642737301940881,738479,1828,18379740.00,285843,38.71,1.15,-0.40
21-December-2017,25.45,26.20,24.25,24.70,25.162815597574717904,2047267,4772,51515002.00,538940,26.32,1.95,-0.75
20-December-2017,24.20,25.65,23.75,25.50,24.966272424058980890,4868153,8377,121539634.00,1165242,23.94,1.90,1.30
19-December-2017,20.55,21.80,20.35,21.40,21.127409524668468137,288283,743,6090673.00,139056,48.24,1.45,0.85
18-December-2017,20.15,20.70,19.50,20.30,20.240892404950688814,168623,362,3413080.00,77512,45.97,1.20,0.15
15-December-2017,20.45,20.70,20.20,20.25,20.420775056921146786,172168,334,3515804.00,88452,51.38,0.50,-0.20
14-December-2017,20.55,20.80,19.85,20.20,20.176075515634096121,255947,562,5164006.00,102276,39.96,0.95,-0.35
13-December-2017,20.65,21.40,20.45,20.50,20.774068564576233881,263518,566,5474341.00,65186,24.74,0.95,-0.15
12-December-2017,21.10,21.20,20.60,20.70,20.899431865088597524,133243,273,2784703.00,64766,48.61,0.60,-0.40
11-December-2017,21.25,21.50,21.05,21.10,21.192471163376119566,164461,356,3485335.00,95206,57.89,0.45,-0.15
8-December-2017,21.10,21.35,21.05,21.15,21.206337895106216427,185235,288,3928156.00,95733,51.68,0.30,0.05
7-December-2017,20.85,21.15,20.75,21.00,20.989417275478535767,207508,374,4355472.00,96885,46.69,0.40,0.15
6-December-2017,21.00,21.20,20.60,20.65,20.868876611418047882,203625,502,4249425.00,94408,46.36,0.60,-0.35
5-December-2017,21.10,21.40,21.00,21.10,21.182274443978178766,238300,368,5047736.00,108815,45.66,0.40,0.00
4-December-2017,21.90,21.95,21.15,21.40,21.533921504692781725,426293,719,9179760.00,189610,44.48,0.80,-0.50
1-December-2017,21.40,22.40,21.25,21.35,21.778867543280393654,328613,748,7156819.00,113683,34.59,1.15,-0.05
30-November-2017,21.40,21.75,21.10,21.30,21.445847116136404643,166270,359,3565801.00,59245,35.63,0.65,-0.10
29-November-2017,21.55,21.85,21.40,21.45,21.556530090485624029,298832,360,6441781.00,186930,62.55,0.45,-0.10
28-November-2017,21.90,22.00,21.50,21.65,21.697642543124374693,372817,733,8089250.00,142652,38.26,0.50,-0.25
27-November-2017,21.20,21.50,21.05,21.25,21.269463552891854388,203226,358,4322508.00,117742,57.94,0.45,0.05
24-November-2017,21.20,21.80,21.05,21.20,21.378655585543568845,261586,513,5592357.00,129677,49.57,0.75,0.00
23-November-2017,21.50,21.75,21.25,21.40,21.503278816808826981,191685,358,4121856.00,73737,38.47,0.50,-0.10
22-November-2017,21.45,21.90,21.30,21.45,21.609429760610800349,377210,775,8151293.00,180914,47.96,0.60,0.00
21-November-2017,21.80,22.40,21.40,21.55,21.857699914741128965,231061,472,5050462.00,70695,30.60,1.00,-0.25
20-November-2017,21.50,22.00,21.45,21.70,21.784546911891994325,195249,392,4253411.00,67250,34.44,0.55,0.20
17-November-2017,21.70,22.05,21.20,21.45,21.696961376107080193,214867,456,4661961.00,67070,31.21,0.85,-0.25
16-November-2017,21.25,21.70,21.25,21.45,21.497084847456719136,224002,449,4815390.00,64763,28.91,0.45,0.20
15-November-2017,22.05,22.20,21.00,21.20,21.720487373614235346,471671,770,10244924.00,241579,51.22,1.20,-0.85
14-November-2017,22.85,23.10,22.15,22.25,22.497051512587264649,226896,495,5104491.00,106157,46.79,0.95,-0.60
13-November-2017,22.90,23.50,22.80,22.90,23.098798003009100063,426041,700,9841035.00,161977,38.02,0.70,0.00
10-November-2017,23.00,23.70,22.70,22.90,23.133842912968622107,389733,996,9016022.00,135399,34.74,1.00,-0.10
9-November-2017,23.10,23.70,22.75,23.45,23.278488497097398408,390684,912,9094533.00,133944,34.28,0.95,0.35
8-November-2017,24.35,24.85,22.55,23.00,23.589590282496708105,709318,1523,16732521.00,231114,32.58,2.30,-1.35
7-November-2017,26.25,26.50,24.05,24.50,25.293486985024126727,1664544,3547,42102122.00,513037,30.82,2.45,-1.75
6-November-2017,23.00,26.65,22.75,25.75,25.084450262483951845,2975420,6352,74636775.00,764450,25.69,3.90,2.75
3-November-2017,23.05,24.15,22.70,23.15,23.423108839707219888,1154450,2308,27040808.00,321384,27.84,1.45,0.10
2-November-2017,22.50,23.90,22.05,23.35,23.049600852582443743,1797832,3669,41439310.00,548702,30.52,1.85,0.85
1-November-2017,21.25,22.50,21.25,22.30,21.926708863052059553,1159499,2029,25423997.00,337685,29.12,1.25,1.05
31-October-2017,21.10,21.60,21.10,21.15,21.253398657908112385,310858,363,6606789.00,200976,64.65,0.50,0.05
30-October-2017,21.25,21.70,21.10,21.30,21.373268925874534072,404301,846,8641234.00,183115,45.29,0.60,0.05
27-October-2017,21.30,21.60,20.55,20.65,20.948254984474097519,667272,1467,13978184.00,299553,44.89,1.05,-0.65
26-October-2017,20.30,21.70,20.30,21.05,21.087320641130771840,1214604,2829,25612744.00,430900,35.48,1.40,0.75
25-October-2017,20.25,20.35,20.00,20.10,20.171432990441069435,329744,423,6651409.00,142098,43.09,0.35,-0.15
24-October-2017,20.30,20.80,19.95,20.05,20.334541340650948341,421631,570,8573673.00,170380,40.41,0.85,-0.25
23-October-2017,20.00,20.70,19.95,20.20,20.311409647068604763,433002,772,8794881.00,103851,23.98,0.75,0.20
19-October-2017,20.00,20.15,19.80,19.90,19.934420985284708893,78150,130,1557875.00,40870,52.30,0.35,-0.10
18-October-2017,20.20,20.40,19.95,20.00,20.120058680944114704,252893,432,5088222.00,80710,31.91,0.45,-0.20
17-October-2017,20.00,20.60,19.90,20.20,20.209504353191197641,364675,822,7369901.00,106354,29.16,0.70,0.20
16-October-2017,20.05,20.25,19.85,19.95,20.019669098655436552,203263,399,4069258.00,77147,37.95,0.40,-0.10
13-October-2017,20.10,20.70,19.95,20.05,20.227733038399059897,318263,687,6437739.00,98681,31.01,0.75,-0.05
12-October-2017,20.15,20.35,19.85,19.95,20.062738998969449655,264907,546,5314760.00,120919,45.65,0.50,-0.20
11-October-2017,20.90,20.90,19.85,19.95,20.342131044400503325,445040,958,9053062.00,152689,34.31,1.05,-0.95
10-October-2017,20.00,21.85,19.75,20.95,21.047650658346261873,1733890,3295,36494311.00,350256,20.20,2.10,0.95
9-October-2017,19.90,20.75,19.60,20.00,20.238330702691274409,548662,1298,11104003.00,175697,32.02,1.15,0.10
6-October-2017,19.55,20.10,19.55,19.85,19.742225075304923213,202510,473,3997998.00,76369,37.71,0.55,0.30
5-October-2017,19.55,19.70,19.20,19.50,19.429100223139172849,306087,476,5946995.00,106942,34.94,0.50,-0.05
4-October-2017,19.75,19.85,19.35,19.40,19.568232589175624120,275748,541,5395901.00,99882,36.22,0.50,-0.35
3-October-2017,20.05,20.05,19.45,19.55,19.734912995186967789,191771,383,3784584.00,86545,45.13,0.60,-0.50
29-September-2017,20.35,20.35,19.50,19.70,19.922401473864129901,285508,621,5688005.00,128835,45.12,0.85,-0.65
28-September-2017,20.20,20.65,20.10,20.20,20.272732778641003792,478824,863,9707071.00,162489,33.94,0.55,0.00
27-September-2017,20.80,21.20,19.90,20.10,20.669124792315784267,748131,1241,15463213.00,229734,30.71,1.30,-0.70
26-September-2017,20.30,20.90,20.05,20.45,20.450135717538094448,566618,1008,11587415.00,145197,25.63,0.85,0.15
25-September-2017,20.75,21.30,20.35,20.50,20.745451274334237657,839301,1922,17411678.00,256753,30.59,0.95,-0.25
22-September-2017,20.40,22.15,20.30,20.45,21.208533539259428745,2097840,4819,44492110.00,506692,24.15,1.85,0.05
21-September-2017,20.10,20.75,19.55,20.15,20.299443860938230616,703601,1462,14282709.00,135684,19.28,1.20,0.05
20-September-2017,20.45,20.75,19.85,19.95,20.191014532776416169,289690,664,5849135.00,89472,30.89,0.90,-0.50
19-September-2017,20.30,20.95,20.30,20.45,20.575596196323611995,641064,1566,13190274.00,182086,28.40,0.65,0.15
18-September-2017,20.25,20.25,19.80,19.85,19.990145674555716876,226601,384,4529787.00,103569,45.71,0.45,-0.40
15-September-2017,20.25,20.55,19.90,20.00,20.186157784241105368,430119,819,8682450.00,115884,26.94,0.65,-0.25
14-September-2017,20.30,21.30,20.15,20.30,20.593567522886304464,452454,1080,9317642.00,105257,23.26,1.15,0.00
13-September-2017,20.95,21.10,20.20,20.30,20.663126674089621308,414031,921,8555175.00,126070,30.45,0.90,-0.65
12-September-2017,20.40,21.45,20.20,20.75,20.828276072489679280,1075022,2457,22390855.00,302007,28.09,1.25,0.35
11-September-2017,20.10,20.30,19.80,19.90,19.989516356198944287,163302,416,3264328.00,70325,43.06,0.50,-0.20
8-September-2017,19.95,20.80,19.65,19.80,20.166081492834419212,491307,1193,9907737.00,99950,20.34,1.15,-0.15
7-September-2017,20.15,20.40,19.70,19.80,19.992591190547008084,221898,468,4436316.00,66394,29.92,0.70,-0.35
6-September-2017,19.25,21.20,18.90,19.95,20.050825136155555605,1328811,2961,26643757.00,292413,22.01,2.30,0.70
5-September-2017,19.25,19.35,18.80,19.10,19.034350237717908082,126200,347,2402135.00,30249,23.97,0.55,-0.15
4-September-2017,19.25,19.60,18.75,18.80,18.969029490347587210,159442,373,3024460.00,66838,41.92,0.85,-0.45
1-September-2017,19.10,19.60,19.10,19.25,19.337840343316586550,221137,424,4276312.00,74353,33.62,0.50,0.15
31-August-2017,19.20,19.70,18.80,19.15,19.151646941984606471,241660,569,4628187.00,60587,25.07,0.90,-0.05
30-August-2017,19.40,19.85,19.25,19.50,19.484618285457353996,275782,567,5373507.00,92844,33.67,0.60,0.10
29-August-2017,19.65,19.95,19.00,19.20,19.505301680617248639,290191,676,5660263.00,112395,38.73,0.95,-0.45
28-August-2017,19.80,20.25,19.35,19.50,19.690152507124701532,311592,979,6135294.00,83450,26.78,0.90,-0.30
24-August-2017,17.60,20.25,17.35,19.50,19.369361855084210036,1441099,3331,27913168.00,240880,16.72,2.90,1.90
23-August-2017,17.50,17.60,17.20,17.40,17.381940673705379587,49725,198,864317.00,20840,41.91,0.40,-0.10
22-August-2017,17.75,18.00,17.20,17.25,17.495164734960286036,166692,296,2916304.00,78246,46.94,0.80,-0.50
21-August-2017,18.20,18.35,17.65,17.75,18.007161354861026710,106963,264,1926100.00,42740,39.96,0.70,-0.45
18-August-2017,18.05,18.65,18.05,18.15,18.250827345791576398,192483,415,3512974.00,48675,25.29,0.60,0.10
17-August-2017,18.80,18.80,18.35,18.50,18.577013652781669077,132061,372,2453299.00,68479,51.85,0.45,-0.30
16-August-2017,18.00,18.90,18.00,18.50,18.600110811179850221,380828,921,7083443.00,143777,37.75,0.90,0.50
14-August-2017,17.60,18.15,17.30,17.95,17.748520796434340878,205516,525,3647605.00,76284,37.12,0.85,0.35
11-August-2017,17.35,17.85,16.80,17.25,17.309062942805887361,297111,805,5142713.00,106086,35.71,1.05,-0.10
10-August-2017,18.40,18.70,17.60,17.80,18.237791940463937930,252620,745,4607231.00,117767,46.62,1.10,-0.60
9-August-2017,18.90,18.95,18.45,18.55,18.669763115225353841,154801,410,2890098.00,81806,52.85,0.50,-0.35
8-August-2017,19.35,19.50,18.85,18.95,19.042573600352456319,179313,446,3414581.00,102022,56.90,0.65,-0.40
7-August-2017,19.85,19.85,19.35,19.50,19.538880497756937712,221795,406,4333626.00,116480,52.52,0.50,-0.35
4-August-2017,19.95,19.95,19.35,19.55,19.513848093369031218,153884,425,3002869.00,74218,48.23,0.60,-0.40
3-August-2017,20.50,20.50,19.80,19.80,20.002965177247688728,248889,672,4978518.00,117435,47.18,0.70,-0.70
2-August-2017,20.60,21.00,20.50,20.60,20.645485341549993693,110994,286,2291525.00,52732,47.51,0.50,0.00
1-August-2017,21.15,21.15,20.45,20.50,20.584431368301986691,166206,398,3421256.00,111057,66.82,0.70,-0.65
31-July-2017,20.80,21.10,20.75,20.80,20.912383603097068245,107069,321,2239068.00,47830,44.67,0.35,0.00
28-July-2017,20.90,21.30,20.75,20.90,21.010108743425063445,211599,482,4445718.00,85801,40.55,0.55,0.00
27-July-2017,21.45,21.75,20.80,20.90,21.208853433554591767,279914,567,5936655.00,128119,45.77,0.95,-0.55
26-July-2017,21.40,21.85,21.20,21.35,21.451895956519470390,364117,629,7811000.00,187522,51.50,0.65,-0.05
25-July-2017,21.50,21.60,21.00,21.20,21.247422349556825011,342754,775,7282639.00,115789,33.78,0.60,-0.30
24-July-2017,21.00,21.40,20.80,20.90,20.942691532002011714,196847,402,4122506.00,111368,56.58,0.60,-0.10
21-July-2017,21.20,21.30,20.55,21.00,21.031165332776289903,320741,729,6745557.00,136401,42.53,0.75,-0.20
20-July-2017,21.40,21.70,21.15,21.20,21.387031339546948994,265224,552,5672354.00,93173,35.13,0.55,-0.20
19-July-2017,21.25,21.55,21.10,21.25,21.338651017161615991,355794,601,7592164.00,136837,38.46,0.45,0.00
18-July-2017,21.35,21.65,20.90,21.05,21.198561066687520772,255745,531,5421426.00,119841,46.86,0.75,-0.30
17-July-2017,21.45,21.60,21.20,21.35,21.420909456871348001,245927,468,5267980.00,91969,37.40,0.40,-0.10
14-July-2017,21.60,21.60,21.15,21.40,21.370097114840656232,212120,489,4533025.00,88130,41.55,0.45,-0.20
13-July-2017,22.40,22.40,21.55,21.65,21.890444073570654324,232484,691,5089178.00,108052,46.48,0.85,-0.75
12-July-2017,21.20,23.00,21.00,22.35,22.271441476121178756,1431373,3113,31878740.00,294651,20.59,2.00,1.15
11-July-2017,21.80,21.90,21.10,21.20,21.432030584735192585,283017,672,6065629.00,126268,44.61,0.80,-0.60
10-July-2017,21.70,22.40,21.55,21.60,21.889872612607392138,1449594,2608,31731428.00,777433,53.63,0.85,-0.10
7-July-2017,20.75,21.40,20.70,21.05,21.067794819116335192,406919,1099,8572886.00,154828,38.05,0.70,0.30
6-July-2017,21.45,21.50,20.75,20.85,21.088111102871852456,471995,860,9953483.00,159649,33.82,0.75,-0.60
5-July-2017,20.60,21.60,20.40,21.25,21.005768313744976017,499106,935,10484105.00,177773,35.62,1.20,0.65
4-July-2017,20.70,20.90,20.30,20.55,20.564982863261042868,171853,370,3534154.00,64041,37.26,0.60,-0.15
3-July-2017,20.20,20.80,20.20,20.65,20.586118957492309275,174886,499,3600224.00,72508,41.46,0.60,0.45
30-June-2017,20.30,20.60,20.15,20.25,20.344126445300349828,260413,544,5297875.00,119879,46.03,0.45,-0.05
29-June-2017,20.50,20.95,20.30,20.45,20.556892909501583404,259883,527,5342387.00,108333,41.69,0.65,-0.05
28-June-2017,20.50,20.75,20.30,20.35,20.453783852882631165,219036,437,4480115.00,78104,35.66,0.45,-0.15
27-June-2017,20.90,21.00,20.30,20.35,20.543019355095977948,200619,544,4121320.00,89114,44.42,0.70,-0.55
23-June-2017,21.90,21.90,20.80,20.85,21.085603199856875411,313014,661,6600089.00,122474,39.13,1.10,-1.05
22-June-2017,21.60,22.10,21.55,21.75,21.853348501335443664,323488,735,7069296.00,120543,37.26,0.55,0.15
21-June-2017,21.35,21.80,21.20,21.55,21.524464071238793113,329708,669,7096788.00,106361,32.26,0.60,0.20
20-June-2017,21.55,21.85,21.30,21.40,21.475262437392386783,306073,522,6572998.00,129698,42.37,0.55,-0.15
19-June-2017,21.75,22.10,21.35,21.60,21.706218097722258696,338142,778,7339784.00,98661,29.18,0.75,-0.15
16-June-2017,22.50,22.70,21.45,21.60,22.134808630431266157,352381,932,7799886.00,120741,34.26,1.25,-0.90
15-June-2017,22.80,22.80,22.10,22.25,22.367716899671052631,389120,954,8703726.00,94600,24.31,0.70,-0.55
14-June-2017,23.00,23.00,22.10,22.20,22.401059085841694537,243984,462,5465500.00,73864,30.27,0.90,-0.80
13-June-2017,22.55,23.65,22.40,22.80,22.981367733972911245,1257496,2918,28898978.00,299747,23.84,1.25,0.25
12-June-2017,22.25,23.10,21.85,22.25,22.389361304974541381,578586,1477,12954171.00,105650,18.26,1.25,0.00
9-June-2017,21.30,23.20,21.10,22.40,22.402522160653024061,2583182,6883,57869792.00,522225,20.22,2.10,1.10
8-June-2017,21.00,21.45,20.60,21.05,21.101421196285455845,506334,1064,10684367.00,119537,23.61,0.85,0.05
7-June-2017,20.50,21.00,20.40,20.70,20.667246611369613594,370725,745,7661865.00,138149,37.26,0.60,0.20
6-June-2017,20.85,20.90,20.30,20.50,20.585979466732544711,174059,494,3583175.00,66388,38.14,0.60,-0.35
5-June-2017,21.60,21.60,20.75,20.85,21.098008381100883293,225746,642,4762791.00,80421,35.62,0.85,-0.75
2-June-2017,21.40,21.45,20.80,21.05,21.060007718670937224,303161,778,6384573.00,111832,36.89,0.65,-0.35
1-June-2017,21.00,21.30,20.75,21.00,20.984894642478877176,457917,989,9609340.00,122043,26.65,0.55,0.00
31-May-2017,20.85,21.05,20.55,20.80,20.808563460511481635,421325,1362,8767168.00,128212,30.43,0.50,-0.05
30-May-2017,21.60,21.60,21.10,21.25,21.271278937887784375,299780,810,6376704.00,107959,36.01,0.50,-0.35
29-May-2017,22.55,22.75,21.45,21.55,21.947721137688154742,447504,1075,9821693.00,133450,29.82,1.30,-1.00
26-May-2017,22.55,22.90,22.20,22.55,22.560515179260177782,554836,1694,12517386.00,177386,31.97,0.70,0.00
25-May-2017,21.70,23.40,21.45,22.35,22.599769780586955667,1348279,3686,30470795.00,235023,17.43,1.95,0.65
24-May-2017,21.00,22.60,20.25,21.70,21.678511076170040147,1412537,3858,30621699.00,327953,23.22,2.35,0.70
23-May-2017,22.25,22.25,20.75,20.95,21.198684001296272813,496809,1341,10531697.00,196360,39.52,1.50,-1.30
22-May-2017,22.30,22.65,22.00,22.10,22.256442001852075532,198696,463,4422266.00,73417,36.95,0.65,-0.20
19-May-2017,23.35,23.60,22.25,22.35,22.767999265397214498,500951,1174,11405652.00,190202,37.97,1.35,-1.00
18-May-2017,23.70,23.80,23.00,23.05,23.275562642502314519,478501,874,11137380.00,250732,52.40,0.80,-0.65
17-May-2017,24.10,24.25,23.70,23.80,23.957347404618622713,337330,738,8081532.00,138390,41.03,0.55,-0.30
16-May-2017,23.90,24.30,23.70,23.85,23.934922427603070379,461311,765,11041443.00,144805,31.39,0.60,-0.05
15-May-2017,24.30,24.50,23.90,24.00,24.220690178916816377,421369,752,10205848.00,122496,29.07,0.60,-0.30
12-May-2017,24.80,24.80,24.10,24.25,24.314138447239781765,281898,742,6854107.00,94061,33.37,0.70,-0.55
11-May-2017,25.35,25.40,24.50,24.60,24.956028974793465790,416638,968,10397630.00,186328,44.72,0.90,-0.75
10-May-2017,24.30,25.65,24.05,25.00,25.003212063718480921,1155332,2925,28887011.00,311877,26.99,1.60,0.70
