Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-June-2021,88.90,95.00,87.65,91.75,92.285997078313890712,188932,3375,17435778.00,100641,53.27,7.35,2.85
11-June-2021,81.20,88.45,79.80,86.95,85.365031828997945860,196676,3882,16789253.00,81378,41.38,8.65,5.75
10-June-2021,77.85,80.40,77.50,78.90,79.343716663110731811,23435,627,1859420.00,14135,60.32,2.90,1.05
9-June-2021,81.55,82.00,76.65,77.85,80.335525598633770575,27521,429,2210914.00,16786,60.99,5.35,-3.70
8-June-2021,78.85,82.50,74.55,79.95,80.119369369369369369,75036,1318,6011837.00,44881,59.81,7.95,1.10
7-June-2021,74.90,77.65,73.90,75.55,75.091164884637028700,10662,378,800622.00,7018,65.82,3.75,0.65
4-June-2021,76.60,77.10,74.40,74.80,75.786443212809008533,22734,445,1722929.00,11766,51.76,2.70,-1.80
3-June-2021,78.70,78.70,75.35,75.85,76.532764039613354681,16863,607,1290572.00,7589,45.00,3.35,-2.85
2-June-2021,76.00,77.05,74.90,75.45,76.015938729041606292,9662,414,734466.00,5078,52.56,2.15,-0.55
1-June-2021,77.60,78.40,74.60,75.05,76.324869036669732474,25007,620,1908656.00,18527,74.09,3.80,-2.55
31-May-2021,80.90,80.90,77.15,77.65,78.583043234138124649,17810,582,1399564.00,8222,46.16,3.75,-3.25
28-May-2021,76.15,79.50,74.20,77.55,77.617536676902081200,43965,832,3412455.00,29720,67.60,5.30,1.40
27-May-2021,77.00,78.50,74.20,75.30,76.949168556311413454,5292,348,407215.00,3039,57.43,4.30,-1.70
26-May-2021,75.15,78.80,74.80,76.25,77.474707501720578114,11624,546,900566.00,7411,63.76,4.00,1.10
25-May-2021,76.05,76.40,73.20,73.35,74.708637564082647195,12874,539,961799.00,6928,53.81,3.20,-2.70
24-May-2021,77.70,78.70,75.00,75.10,76.494314781567923399,15039,626,1150398.00,8560,56.92,3.70,-2.60
21-May-2021,79.00,79.10,76.00,76.40,77.551270093816865090,18227,568,1413527.00,6639,36.42,3.10,-2.60
20-May-2021,79.00,81.60,76.10,77.45,79.503909934580861098,32865,1003,2612896.00,16500,50.21,5.50,-1.55
19-May-2021,74.50,80.75,74.50,78.85,77.501898619733590500,132728,2539,10286672.00,70622,53.21,6.25,4.35
18-May-2021,71.55,81.90,68.55,76.75,77.102352308227879577,221187,3620,17054038.00,61624,27.86,13.35,5.20
17-May-2021,65.15,73.25,64.50,70.55,70.602465090880723925,102552,2439,7240424.00,45870,44.73,8.75,5.40
14-May-2021,64.50,65.00,63.40,63.90,64.193778898696931483,4758,230,305434.00,3085,64.84,1.60,-0.60
12-May-2021,62.00,65.50,58.20,63.45,63.804670169293636894,34260,861,2185948.00,28104,82.03,7.30,1.45
11-May-2021,61.95,63.00,61.45,62.30,62.163244840871905842,18947,725,1177807.00,12814,67.63,1.55,0.35
10-May-2021,64.90,64.90,61.20,62.40,62.463656256216431271,25135,899,1570024.00,21795,86.71,3.70,-2.50
7-May-2021,62.05,63.40,61.95,62.00,62.243755491402033387,7967,420,495896.00,4260,53.47,1.45,-0.05
6-May-2021,60.50,63.05,59.60,62.10,61.370472260430994956,15267,533,936943.00,5523,36.18,3.45,1.60
5-May-2021,59.60,61.00,59.10,59.35,59.664572112507480550,3342,250,199399.00,1947,58.26,1.90,-0.25
4-May-2021,61.00,63.00,60.45,60.65,61.819430733794011187,12156,416,751477.00,9081,74.70,2.55,-0.35
3-May-2021,58.25,62.20,58.25,61.40,61.311890410958904109,9125,392,559471.00,5973,65.46,3.95,3.15
30-April-2021,59.05,59.50,57.95,58.40,58.453146853146853146,5720,275,334352.00,4724,82.59,1.55,-0.65
29-April-2021,59.70,59.90,58.00,58.65,58.860468478889531521,6916,331,407079.00,5649,81.68,1.90,-1.05
28-April-2021,60.35,60.35,57.00,59.60,58.742030119303735575,10226,398,600696.00,7466,73.01,3.35,-0.75
27-April-2021,59.00,59.25,57.50,59.15,58.845000000000000000,1600,251,94152.00,1184,74.00,1.75,0.15
26-April-2021,56.00,58.90,56.00,58.00,58.223209995194617972,8324,454,484650.00,7335,88.12,2.90,2.00
23-April-2021,61.90,61.90,58.10,58.25,59.128130217028380634,4792,157,283342.00,3483,72.68,3.80,-3.65
22-April-2021,56.90,59.95,56.60,58.40,58.176446617766911165,12270,382,713825.00,10302,83.96,3.35,1.50
20-April-2021,59.60,59.60,55.05,57.55,56.665338645418326693,10040,279,568920.00,7658,76.27,4.55,-2.05
19-April-2021,56.40,56.40,54.00,55.45,54.895374671783478085,4951,129,271787.00,3202,64.67,2.40,-0.95
16-April-2021,56.85,58.35,55.50,57.60,57.376568485008585391,7571,500,434398.00,6659,87.95,2.85,0.75
15-April-2021,58.05,58.05,56.05,56.45,56.725785167590393243,3789,113,214934.00,3213,84.80,2.00,-1.60
13-April-2021,57.50,58.65,57.30,58.35,58.055385471750626217,3593,58,208593.00,2893,80.52,1.35,0.85
12-April-2021,60.75,61.85,57.00,57.40,58.132856790732068030,8114,204,471690.00,6217,76.62,4.85,-3.35
9-April-2021,61.85,62.55,60.75,61.50,61.515652768284347231,7315,94,449987.00,6130,83.80,1.80,-0.35
8-April-2021,61.95,63.55,61.50,61.85,62.427959037866158609,16796,336,1048540.00,10998,65.48,2.05,-0.10
7-April-2021,61.50,62.25,61.10,61.40,61.554712460063897763,5008,85,308266.00,3896,77.80,1.15,-0.10
6-April-2021,60.85,61.60,60.45,61.05,60.977598113525349503,5937,162,362024.00,4061,68.40,1.15,0.20
5-April-2021,62.40,62.40,60.00,60.75,60.851037240689827543,12003,150,730395.00,4591,38.25,2.40,-1.65
1-April-2021,61.55,63.35,60.80,62.95,62.043903729172176672,18905,321,1172940.00,11310,59.83,2.55,1.40
31-March-2021,60.30,62.40,60.20,60.45,61.323659480375898286,3618,63,221869.00,2008,55.50,2.20,0.15
30-March-2021,62.00,62.00,59.85,60.20,60.411557547622858972,12494,201,754782.00,7027,56.24,2.15,-1.80
26-March-2021,61.70,61.90,59.40,59.70,60.839559458252716178,6719,79,408781.00,4633,68.95,2.50,-2.00
25-March-2021,62.35,62.55,59.15,59.80,60.168891170431211498,9740,167,586045.00,6094,62.57,3.40,-2.55
24-March-2021,63.95,64.60,62.00,62.35,63.415773723332367989,10359,192,656924.00,7430,71.72,2.60,-1.60
23-March-2021,65.15,66.60,63.50,63.90,64.772144065349230578,24239,583,1570012.00,12739,52.56,3.10,-1.25
22-March-2021,65.00,66.55,64.00,64.75,65.255480335267569310,18612,233,1214535.00,7460,40.08,2.55,-0.25
19-March-2021,65.90,65.90,60.50,63.85,63.004136011135414595,25145,408,1584239.00,8613,34.25,5.40,-2.05
18-March-2021,68.00,69.55,61.90,63.30,65.529402578860482755,44826,741,2937421.00,22134,49.38,7.65,-4.70
17-March-2021,72.75,72.75,65.70,66.25,69.111024305555555555,34560,565,2388477.00,19274,55.77,7.05,-6.50
16-March-2021,68.90,73.95,67.90,71.85,71.824657473260097721,179694,1914,12906460.00,101152,56.29,6.05,2.95
15-March-2021,68.90,68.90,65.50,66.95,66.505083514887436456,16524,248,1098930.00,6309,38.18,3.40,-1.95
12-March-2021,65.15,69.50,64.10,66.75,68.035708610802143672,69227,1266,4709908.00,38221,55.21,5.40,1.60
10-March-2021,64.85,65.20,63.80,64.15,64.447264076130055511,10088,151,650144.00,6206,61.52,1.40,-0.70
9-March-2021,67.00,68.65,64.40,64.95,66.449098483369133632,30726,441,2041715.00,19698,64.11,4.25,-2.05
8-March-2021,63.70,70.30,60.75,66.75,67.775905772183593782,356243,2949,24144692.00,96583,27.11,9.55,3.05
5-March-2021,62.40,62.75,60.40,60.80,62.170996332518337408,6544,82,406847.00,1693,25.87,2.35,-1.60
4-March-2021,63.15,63.15,60.60,62.35,62.477771306542418947,10302,154,643646.00,8661,84.07,2.55,-0.80
3-March-2021,61.35,64.00,61.35,63.15,63.027374137677968589,40878,765,2576433.00,29816,72.94,2.65,1.80
2-March-2021,60.50,61.90,59.95,60.65,60.755286388831862040,9742,169,591878.00,5864,60.19,1.95,0.15
1-March-2021,62.35,62.35,60.10,60.65,61.128548473486877343,20537,402,1255397.00,13929,67.82,2.25,-1.70
26-February-2021,58.30,61.50,58.30,60.50,60.505967472636200606,16171,255,978442.00,11804,72.99,3.20,2.20
25-February-2021,62.00,62.20,61.10,61.45,61.586687181148271115,12349,269,760534.00,8122,65.77,1.10,-0.55
24-February-2021,62.40,63.90,58.15,61.60,60.329897588371324743,15135,191,913093.00,8746,57.79,5.75,-0.80
23-February-2021,62.10,62.65,61.20,61.40,61.638345133971956129,14406,166,887962.00,11191,77.68,1.45,-0.70
22-February-2021,62.45,64.30,61.00,61.25,62.577833125778331257,8030,149,502500.00,5050,62.89,3.30,-1.20
19-February-2021,63.70,64.00,62.15,62.55,63.143664459161147902,11325,204,715102.00,8261,72.94,1.85,-1.15
18-February-2021,65.00,65.00,62.50,63.30,63.831859084817154891,26115,403,1666969.00,15236,58.34,2.50,-1.70
17-February-2021,60.30,63.85,59.80,63.35,62.242141623488773747,23160,330,1441528.00,17444,75.32,4.05,3.05
16-February-2021,61.10,63.45,59.75,60.30,61.314036529103204196,15823,345,970172.00,9573,60.50,3.70,-0.80
15-February-2021,62.85,63.10,61.90,62.10,62.396493771831542872,15173,266,946742.00,8264,54.47,1.20,-0.75
12-February-2021,65.50,67.10,62.35,63.30,64.248687089715536105,27420,359,1761699.00,14594,53.22,4.75,-2.20
11-February-2021,68.50,68.50,63.25,64.95,65.518024236846142046,6519,194,427112.00,3739,57.36,5.25,-3.55
10-February-2021,63.40,64.45,63.10,63.45,63.528787391444194274,3109,57,197511.00,2298,73.91,1.35,0.05
9-February-2021,64.00,64.35,63.00,63.30,63.525401069518716577,8228,207,522687.00,5887,71.55,1.35,-0.70
8-February-2021,63.70,64.25,63.00,63.30,63.533677004986055945,11833,229,751794.00,6875,58.10,1.25,-0.40
5-February-2021,63.70,63.70,62.50,62.80,63.085317460317460317,1512,49,95385.00,883,58.40,1.20,-0.90
4-February-2021,64.05,64.30,62.95,63.10,63.397684887459807073,7775,147,492917.00,3396,43.68,1.35,-0.95
3-February-2021,63.95,65.95,63.00,63.25,63.961213031788707891,25292,188,1617707.00,15193,60.07,2.95,-0.70
2-February-2021,63.50,67.00,62.55,63.65,64.124688414435894656,18454,302,1183357.00,11019,59.71,4.45,0.15
1-February-2021,60.00,62.70,59.00,61.75,60.818222104050341221,11283,284,686212.00,6258,55.46,3.70,1.75
29-January-2021,63.00,63.25,60.00,60.55,61.586624203821656050,6280,178,386764.00,2798,44.55,3.25,-2.45
28-January-2021,59.50,62.00,57.70,59.15,59.542489204194941394,12968,381,772147.00,5615,43.30,4.30,-0.35
27-January-2021,62.15,62.15,58.65,59.65,60.148359361291454641,11398,325,685571.00,4373,38.37,3.50,-2.50
25-January-2021,62.25,66.00,62.25,62.55,63.377126099706744868,10230,419,648348.00,6793,66.40,3.75,0.30
22-January-2021,65.00,65.85,63.00,63.75,64.379209370424597364,15026,532,967362.00,8528,56.75,2.85,-1.25
21-January-2021,65.10,69.10,64.00,65.00,67.121282723360191567,30903,606,2074249.00,13304,43.05,5.10,-0.10
20-January-2021,64.30,66.85,64.30,65.25,65.884422930490590666,18386,297,1211351.00,12464,67.79,2.55,0.95
19-January-2021,65.35,66.40,64.95,65.80,65.674661641254068870,11674,198,766686.00,3969,34.00,1.45,0.45
18-January-2021,66.00,66.00,63.85,64.25,65.062927589243378717,14763,200,960524.00,9214,62.41,2.15,-1.75
15-January-2021,67.00,69.00,65.50,66.15,66.714299617206254460,30826,551,2056535.00,17477,56.70,3.50,-0.85
14-January-2021,65.15,69.70,65.15,67.50,67.949410968178740690,36925,440,2509032.00,10456,28.32,4.55,2.35
13-January-2021,66.05,69.45,65.50,66.30,66.876879162702188392,31530,500,2108628.00,17308,54.89,3.95,0.25
12-January-2021,66.80,69.80,64.30,67.65,67.126272466560126097,45679,796,3066261.00,22038,48.25,5.50,0.85
11-January-2021,68.05,69.65,65.35,66.25,66.883116883116883116,20251,289,1354450.00,11694,57.75,4.30,-1.80
8-January-2021,70.55,70.85,66.70,67.50,68.372186078645863319,34738,615,2375113.00,17980,51.76,4.15,-3.05
7-January-2021,71.85,73.85,68.40,69.55,71.404433766706852736,115297,2060,8232717.00,66750,57.89,5.45,-2.30
6-January-2021,68.90,74.10,63.35,69.35,69.296804426940525449,300885,5420,20850369.00,152371,50.64,10.75,0.45
5-January-2021,56.55,67.85,56.55,66.45,66.042063587462812152,266216,3218,17581454.00,121909,45.79,11.30,9.90
4-January-2021,56.00,58.40,56.00,56.55,56.937971922367022764,17879,369,1017994.00,12205,68.26,2.40,0.55
1-January-2021,56.80,58.40,56.30,57.20,57.524559125824948609,18486,375,1063399.00,11879,64.26,2.10,0.40
31-December-2020,54.90,59.35,54.90,56.95,57.909305373525557011,26705,429,1546468.00,11831,44.30,4.45,2.05
30-December-2020,55.80,55.80,53.50,54.70,54.366122695678452704,6618,151,359795.00,2685,40.57,2.30,-1.10
29-December-2020,54.85,56.50,54.00,54.80,55.136987038132630559,18593,457,1025162.00,10225,54.99,2.50,-0.05
28-December-2020,52.50,54.10,52.50,53.70,53.717979359043997827,18410,283,988948.00,10425,56.63,1.60,1.20
24-December-2020,53.90,54.55,53.30,53.50,53.640464847697415908,13854,170,743135.00,7334,52.94,1.25,-0.40
23-December-2020,50.45,53.15,50.45,52.90,52.517392575270388775,17105,389,898310.00,11517,67.33,2.70,2.45
22-December-2020,50.60,52.45,47.70,50.10,49.403523648012059543,31842,625,1573107.00,26248,82.43,4.75,-0.50
21-December-2020,57.40,57.60,51.25,53.00,55.311559747447189960,12829,176,709592.00,8753,68.23,6.35,-4.40
18-December-2020,55.05,57.90,55.05,56.50,56.825644780733870311,12291,353,698444.00,9790,79.65,2.85,1.45
17-December-2020,58.00,59.25,57.00,57.30,57.743231371296222346,12521,183,723003.00,4316,34.47,2.25,-0.70
16-December-2020,57.25,58.65,56.95,57.15,57.641102141102141102,11396,165,656878.00,3662,32.13,1.70,-0.10
15-December-2020,58.50,58.50,56.50,57.40,57.109056424845898530,10545,171,602215.00,9521,90.29,2.00,-1.10
14-December-2020,58.55,58.55,57.35,57.70,57.729801324503311258,13590,231,784548.00,6286,46.25,1.20,-0.85
11-December-2020,58.70,60.25,56.25,57.90,58.691835557752512769,24276,501,1424803.00,18421,75.88,4.00,-0.80
10-December-2020,58.50,59.00,56.60,57.45,57.399511897498474679,16390,228,940778.00,5655,34.50,2.40,-1.05
9-December-2020,56.25,60.55,56.25,58.75,58.858476277026771176,52818,1316,3108787.00,32719,61.95,4.30,2.50
8-December-2020,58.00,59.00,55.35,55.95,57.112387002198876129,8186,183,467522.00,6451,78.81,3.65,-2.05
7-December-2020,57.85,59.35,56.85,57.65,58.055353901996370235,13224,251,767724.00,9081,68.67,2.50,-0.20
4-December-2020,59.50,59.50,56.35,56.85,58.120712228332024090,11457,292,665889.00,8073,70.46,3.15,-2.65
3-December-2020,56.70,58.95,55.00,58.15,57.599668752886468236,62793,731,3616856.00,33108,52.73,3.95,1.45
2-December-2020,58.00,58.80,56.00,56.30,57.510110916937123292,28039,516,1612526.00,23472,83.71,2.80,-1.70
1-December-2020,53.60,58.00,53.05,57.40,56.314389241506772695,41121,490,2315704.00,32677,79.47,4.95,3.80
27-November-2020,52.10,55.15,51.90,53.35,53.594852941176470588,36720,853,1968003.00,25915,70.57,3.25,1.25
26-November-2020,51.75,53.00,51.55,52.25,52.256381521603785331,8031,169,419671.00,5145,64.06,1.45,0.50
25-November-2020,53.95,53.95,51.45,51.75,52.290393979637007525,6777,138,354372.00,4077,60.16,2.50,-2.20
24-November-2020,51.00,51.90,50.85,51.65,51.484396575531621099,3621,105,186425.00,2397,66.20,1.05,0.65
23-November-2020,50.35,51.30,49.15,50.65,50.169368886506766715,14926,347,748828.00,9709,65.05,2.15,0.30
20-November-2020,50.00,51.90,49.75,50.35,50.439965612761486292,10469,360,528056.00,6687,63.87,2.15,0.35
19-November-2020,54.95,54.95,50.20,50.55,51.617793133232563161,4631,104,239042.00,2220,47.94,4.75,-4.40
18-November-2020,52.95,52.95,50.00,51.90,50.921133030726256983,22912,340,1166705.00,18217,79.51,2.95,-1.05
17-November-2020,50.65,51.95,49.10,51.65,50.603709886848451122,26955,389,1364023.00,21797,80.86,2.85,1.00
14-November-2020,51.15,51.15,49.55,49.75,49.863380281690140845,710,27,35403.00,447,62.96,1.60,-1.40
13-November-2020,48.40,49.80,47.50,49.35,49.036621681556104669,15783,275,773945.00,14329,90.79,2.30,0.95
12-November-2020,45.60,49.50,45.60,48.50,48.493595793447485506,7417,169,359677.00,4361,58.80,3.90,2.90
11-November-2020,48.60,49.00,47.80,48.00,48.190412458936610293,8219,195,396077.00,6183,75.23,1.20,-0.60
10-November-2020,49.70,50.90,48.65,48.80,49.403876944190301921,17488,342,863975.00,11596,66.31,2.25,-0.90
9-November-2020,51.50,51.50,49.70,50.50,50.424297370806890299,8824,246,444944.00,7407,83.94,1.80,-1.00
6-November-2020,54.90,54.90,48.80,50.70,49.699083861874559548,8514,106,423138.00,4037,47.42,6.10,-4.20
5-November-2020,48.30,48.90,47.30,48.50,48.225266362252663622,3285,143,158420.00,2391,72.79,1.60,0.20
4-November-2020,46.80,47.95,46.60,47.15,47.189746611667648791,5091,131,240243.00,2712,53.27,1.35,0.35
3-November-2020,47.00,47.45,46.40,46.70,46.599784250269687162,4635,78,215990.00,3983,85.93,1.05,-0.30
2-November-2020,47.00,48.95,46.30,46.95,47.909677419354838709,11470,271,549524.00,8625,75.20,2.65,-0.05
30-October-2020,48.50,49.75,47.55,48.20,48.655307994757536041,9919,240,482612.00,5481,55.26,2.20,-0.30
29-October-2020,49.00,49.40,47.50,48.65,48.379637787567302985,10215,280,494198.00,4897,47.94,1.90,-0.35
28-October-2020,49.40,50.85,49.00,49.20,49.454178008743710302,12123,222,599533.00,9418,77.69,1.85,-0.20
27-October-2020,52.50,52.50,49.70,50.50,50.492070684186678749,2207,53,111436.00,1852,83.91,2.80,-2.00
26-October-2020,51.00,51.35,50.00,50.20,50.215653995809637832,6682,142,335541.00,5038,75.40,1.35,-0.80
23-October-2020,50.35,51.70,50.35,50.80,50.971964167219641672,6028,139,307259.00,4442,73.69,1.35,0.45
22-October-2020,50.40,52.00,50.40,51.50,51.257653061224489795,9016,135,462139.00,6884,76.35,1.60,1.10
21-October-2020,51.05,52.25,50.00,50.40,50.901234567901234567,6642,177,338086.00,4651,70.02,2.25,-0.65
20-October-2020,50.90,51.60,50.25,51.40,50.938805245264691597,4118,104,209766.00,2862,69.50,1.35,0.50
19-October-2020,51.70,52.00,50.10,50.45,50.759163591635916359,4065,103,206336.00,2765,68.02,1.90,-1.25
16-October-2020,51.65,51.80,50.20,50.90,50.818897637795275590,1016,48,51632.00,472,46.46,1.60,-0.75
15-October-2020,51.85,54.05,50.10,50.75,51.586697551290536068,3022,95,155895.00,1735,57.41,3.95,-1.10
14-October-2020,51.40,52.20,50.85,51.25,51.231570512820512820,1248,71,63937.00,977,78.29,1.35,-0.15
13-October-2020,50.20,53.00,50.20,51.70,51.723973256924546322,1047,65,54155.00,639,61.03,2.80,1.50
12-October-2020,52.15,53.85,51.70,52.00,52.451083772700644405,3414,108,179068.00,2174,63.68,2.15,-0.15
9-October-2020,53.45,53.45,52.40,52.75,52.694485842026825633,4697,108,247506.00,4364,92.91,1.05,-0.70
8-October-2020,53.80,53.80,52.80,53.00,53.378042596348884381,3944,100,210523.00,3177,80.55,1.00,-0.80
7-October-2020,55.70,55.70,52.40,53.45,53.799379123011253395,5154,138,277282.00,2097,40.69,3.30,-2.25
6-October-2020,54.90,54.90,51.80,52.25,53.207217224300010108,9893,166,526379.00,6301,63.69,3.10,-2.65
5-October-2020,50.00,52.50,50.00,52.15,51.696969696969696969,2838,96,146716.00,1509,53.17,2.50,2.15
1-October-2020,52.85,53.00,51.60,51.85,52.415602507545855583,4307,134,225754.00,2953,68.56,1.40,-1.00
30-September-2020,52.50,52.75,51.50,51.80,51.838679827267119062,3242,92,168061.00,2270,70.02,1.25,-0.70
29-September-2020,55.00,55.00,51.95,52.45,53.186962043177649216,7087,197,376936.00,5282,74.53,3.05,-2.55
28-September-2020,53.60,54.15,52.30,53.50,53.678288431061806656,2524,121,135484.00,1668,66.09,1.85,-0.10
25-September-2020,49.45,50.45,49.30,50.30,49.973917579551382368,1917,61,95800.00,1318,68.75,1.15,0.85
24-September-2020,50.00,50.00,48.00,48.30,48.618047939840200532,12766,195,620658.00,10968,85.92,2.00,-1.70
23-September-2020,53.00,53.00,50.00,50.75,51.016757023164120256,2029,70,103513.00,1142,56.28,3.00,-2.25
22-September-2020,53.00,53.00,49.20,50.70,50.604756047560475604,4878,96,246850.00,2721,55.78,3.80,-2.30
21-September-2020,55.00,55.80,51.30,52.10,53.517124016166773027,4701,145,251584.00,2195,46.69,4.50,-2.90
18-September-2020,56.05,56.85,53.95,54.25,55.390640557583803518,6026,180,333784.00,3307,54.88,2.90,-1.80
17-September-2020,56.60,56.70,55.30,56.00,56.036825849370396768,4209,165,235859.00,2349,55.81,1.40,-0.60
16-September-2020,56.45,57.45,56.45,56.70,56.845306208942572578,4719,110,268253.00,3535,74.91,1.00,0.25
15-September-2020,56.00,57.90,56.00,56.60,56.952231708635037285,9253,124,526979.00,8381,90.58,1.90,0.60
14-September-2020,56.05,57.40,55.50,56.30,56.769030867718831209,15777,129,895645.00,11008,69.77,1.90,0.25
11-September-2020,54.25,54.60,53.30,54.20,54.042930471301913205,2143,120,115814.00,1478,68.97,1.30,-0.05
10-September-2020,55.00,55.00,53.90,54.50,54.436800000000000000,625,57,34023.00,358,57.28,1.10,-0.50
9-September-2020,52.25,53.90,50.80,53.55,52.386720502467474203,13374,314,700620.00,7226,54.03,3.10,1.30
8-September-2020,56.50,57.85,53.60,54.60,55.738485694347522679,5732,143,319493.00,3945,68.82,4.25,-1.90
7-September-2020,54.25,58.30,54.25,56.30,56.603042876901798063,8676,272,491088.00,5095,58.73,4.05,2.05
4-September-2020,54.50,58.00,54.50,56.90,56.575937861510494133,12102,246,684682.00,6972,57.61,3.50,2.40
3-September-2020,57.30,57.90,56.50,57.00,56.925230671333121221,6286,152,357832.00,4268,67.90,1.40,-0.30
2-September-2020,54.65,57.85,54.30,56.25,56.456920903954802259,4248,125,239829.00,2852,67.14,3.55,1.60
1-September-2020,57.45,57.45,54.00,54.70,55.010752688172043010,8649,142,475788.00,6115,70.70,3.45,-2.75
31-August-2020,60.65,61.05,56.05,56.45,57.975537808475429887,13899,235,805802.00,8397,60.41,5.00,-4.20
28-August-2020,61.05,62.80,60.50,60.70,61.541283973758200562,21340,219,1313291.00,10857,50.88,2.30,-0.35
27-August-2020,63.70,63.75,60.90,61.45,62.041776018586241018,46486,530,2884074.00,28716,61.77,2.85,-2.25
26-August-2020,64.50,65.00,62.50,63.55,63.885196006817628439,24642,267,1574259.00,15262,61.93,2.50,-0.95
25-August-2020,66.60,68.00,63.00,63.60,64.344596269869693379,72598,571,4671289.00,49185,67.75,5.00,-3.00
24-August-2020,60.40,68.45,59.50,65.95,66.027265727614475293,110395,1137,7289080.00,62110,56.26,8.95,5.55
21-August-2020,63.90,64.50,60.00,60.30,61.529992826002979967,36242,336,2229970.00,19880,54.85,4.50,-3.60
20-August-2020,62.80,63.60,61.35,62.80,62.532140200411324552,22853,543,1429047.00,12222,53.48,2.25,0.00
19-August-2020,63.80,65.00,62.15,62.80,63.804868749642564386,52457,678,3347012.00,30725,58.57,2.85,-1.00
18-August-2020,60.30,65.45,58.35,62.45,62.206468501942239486,130262,1367,8103139.00,60134,46.16,7.10,2.15
17-August-2020,56.00,60.50,55.00,58.35,58.237703687285051373,139859,2065,8145067.00,68129,48.71,5.50,2.35
14-August-2020,53.50,54.25,52.50,52.70,53.538383753265357714,11867,282,635340.00,8032,67.68,1.75,-0.80
13-August-2020,58.00,58.00,53.10,53.70,54.781775518185373484,15342,208,840462.00,10407,67.83,4.90,-4.30
12-August-2020,57.90,57.90,55.35,56.30,56.606894419539341474,19407,263,1098570.00,10229,52.71,2.55,-1.60
11-August-2020,57.00,58.45,53.95,56.55,56.139855215346046590,71002,696,3986042.00,31444,44.29,4.50,-0.45
10-August-2020,51.60,57.95,50.10,56.20,55.653686269061842119,93577,1218,5207905.00,51355,54.88,7.85,4.60
7-August-2020,50.95,52.00,50.00,50.70,51.049607724803862401,8285,315,422946.00,5714,68.97,2.00,-0.25
6-August-2020,46.60,52.50,46.60,50.00,50.606615124205132897,21859,376,1106210.00,9504,43.48,5.90,3.40
5-August-2020,48.20,49.00,47.60,47.90,48.042570722329030486,3641,76,174923.00,2846,78.17,1.40,-0.30
4-August-2020,46.35,48.25,46.35,47.95,47.578421578421578421,1001,43,47626.00,870,86.91,1.90,1.60
3-August-2020,45.70,47.00,45.40,45.90,46.213986745727241018,5734,140,264991.00,4107,71.63,1.60,0.20
31-July-2020,48.10,48.35,46.60,47.25,47.294275609117107676,15268,138,722089.00,2769,18.14,1.75,-0.85
30-July-2020,48.55,49.00,48.05,48.50,48.607177033492822966,4180,134,203178.00,3475,83.13,0.95,-0.05
29-July-2020,49.10,49.90,48.10,48.55,49.042297152388895508,8393,275,411612.00,4870,58.02,1.80,-0.55
28-July-2020,49.00,50.25,48.25,48.70,49.094777361631294215,9612,279,471899.00,6459,67.20,2.00,-0.30
27-July-2020,53.50,53.50,50.00,50.10,50.519492385786802030,9850,173,497617.00,7448,75.61,3.50,-3.40
24-July-2020,51.50,52.10,50.60,51.05,51.255747126436781609,2784,107,142696.00,2043,73.38,1.50,-0.45
23-July-2020,53.40,53.70,50.50,52.05,52.542335059576438886,23751,214,1247933.00,12487,52.57,3.20,-1.35
22-July-2020,54.00,54.00,50.05,50.25,50.824088748019017432,5679,85,288630.00,2926,51.52,3.95,-3.75
21-July-2020,51.30,52.35,50.40,51.00,50.952785858133810695,4469,109,227708.00,3835,85.81,1.95,-0.30
20-July-2020,54.25,54.25,49.65,51.30,51.043854800073705546,5427,129,277015.00,3740,68.91,4.60,-2.95
17-July-2020,50.15,53.00,50.00,51.05,51.194184576485461441,3955,144,202473.00,2529,63.94,3.00,0.90
16-July-2020,51.85,51.85,50.05,50.15,50.403370481108997010,3679,66,185434.00,2291,62.27,1.80,-1.70
15-July-2020,53.50,53.50,50.50,51.30,51.510336297779610106,16979,382,874594.00,10337,60.88,3.00,-2.20
14-July-2020,51.60,52.60,50.00,50.40,51.438613950963539310,11053,172,568551.00,7212,65.25,2.60,-1.20
13-July-2020,52.00,53.00,51.25,51.60,52.192021716039183288,8473,191,442223.00,4433,52.32,1.75,-0.40
10-July-2020,50.55,53.50,50.55,51.20,52.218667707012581683,10253,263,535398.00,6192,60.39,2.95,0.65
9-July-2020,53.00,55.00,51.50,52.95,53.573139267485557238,35658,641,1910311.00,21065,59.08,3.50,-0.05
8-July-2020,51.00,54.35,49.40,51.10,52.447144372064838660,33005,501,1731018.00,17320,52.48,4.95,0.10
7-July-2020,49.35,52.00,49.35,50.85,50.872204994287579565,6127,152,311694.00,4646,75.83,2.65,1.50
6-July-2020,52.00,52.65,48.35,51.25,50.696463768115942028,8625,123,437257.00,3853,44.67,4.30,-0.75
3-July-2020,52.00,53.35,51.00,51.20,52.239274068989188261,23308,346,1217593.00,13850,59.42,2.35,-0.80
2-July-2020,53.00,53.35,48.60,51.55,51.638745925544690341,23316,576,1204009.00,16339,70.08,4.75,-1.45
1-July-2020,50.00,50.90,48.00,50.10,49.613237741646396108,31244,350,1550116.00,16383,52.44,2.90,0.10
